id_contrato,uasg,ano_assinatura,tipo_objeto,uso_copiloto_ia,experiencia_gestor_anos,valor_contrato,duracao_planejada_dias,tempo_observado_dias,evento_rescisao
CTR_2019005879,150030,2021,TI Tradicional,0,4,910988.18,730,730,0
CTR_2019005880,150085,2021,TI Tradicional,0,8,341133.86,365,365,0
CTR_2019005881,150079,2025,TI Tradicional,0,6,210878.57,365,68,1
CTR_2019005882,150006,2024,TI Tradicional,0,9,227990.54,730,730,0
CTR_2019005883,150028,2024,Inovação,0,5,10776817.52,1460,1460,0
CTR_2019005884,150013,2024,TI Tradicional,0,7,302624.0,365,365,0
CTR_2019005885,150034,2019,TI Tradicional,0,11,686244.45,1460,1460,0
CTR_2019005886,150083,2021,TI Tradicional,0,5,866442.97,1095,1095,0
CTR_2019005887,150072,2020,TI Tradicional,0,7,2441552.32,1460,1460,0
CTR_2019005888,150059,2022,TI Tradicional,0,6,2851014.27,365,365,0
CTR_2019005889,150056,2022,Inovação,0,7,1092684.21,1460,1460,0
CTR_2019005890,150076,2024,TI Tradicional,0,10,657013.27,365,365,0
CTR_2019005891,150059,2024,TI Tradicional,0,9,276055.61,730,730,0
CTR_2019005892,150055,2023,TI Tradicional,0,10,3536374.39,1460,1460,0
CTR_2019005893,150021,2022,TI Tradicional,0,9,1373605.38,365,365,0
CTR_2019005894,150080,2024,TI Tradicional,0,3,3481692.94,1095,1095,0
CTR_2019005895,150022,2024,TI Tradicional,1,5,1979448.84,1460,1460,0
CTR_2019005896,150076,2020,TI Tradicional,0,9,2515139.19,365,365,0
CTR_2019005897,150073,2021,TI Tradicional,0,5,912840.89,365,365,0
CTR_2019005898,150012,2021,TI Tradicional,0,10,2120064.88,730,730,0
CTR_2019005899,150045,2023,Inovação,0,10,789889.68,365,365,0
CTR_2019005900,150076,2023,TI Tradicional,0,9,574609.97,730,730,0
CTR_2019005901,150059,2023,TI Tradicional,0,9,894965.72,730,730,0
CTR_2019005902,150057,2025,TI Tradicional,1,5,186162.05,730,730,0
CTR_2019005903,150042,2021,TI Tradicional,0,8,1001214.34,1095,1095,0
CTR_2019005904,150055,2019,Inovação,0,8,3052196.65,365,59,1
CTR_2019005905,150086,2021,TI Tradicional,0,14,1069348.32,1460,1194,1
CTR_2019005906,150072,2023,TI Tradicional,0,6,1772040.68,365,250,1
CTR_2019005907,150080,2022,TI Tradicional,0,3,335157.07,365,365,0
CTR_2019005908,150093,2020,TI Tradicional,0,10,1750669.68,365,365,0
CTR_2019005909,150015,2022,TI Tradicional,0,12,165912.94,730,730,0
CTR_2019005910,150022,2023,TI Tradicional,1,8,1361944.37,365,365,0
CTR_2019005911,150045,2024,TI Tradicional,0,10,710816.28,365,365,0
CTR_2019005912,150001,2023,TI Tradicional,1,9,178950.83,1825,1825,0
CTR_2019005913,150045,2019,TI Tradicional,0,9,1708785.83,1825,1825,0
CTR_2019005914,150014,2019,TI Tradicional,0,12,428104.65,1460,1460,0
CTR_2019005915,150031,2022,Inovação,0,9,6411201.77,730,730,0
CTR_2019005916,150100,2024,Inovação,0,2,1559894.81,1095,1095,0
CTR_2019005917,150081,2024,TI Tradicional,0,8,396926.09,365,365,0
CTR_2019005918,150047,2019,TI Tradicional,0,8,2389483.22,1460,1460,0
CTR_2019005919,150056,2023,Inovação,0,10,5106672.84,1095,1095,0
CTR_2019005920,150013,2023,TI Tradicional,0,14,1822065.69,730,730,0
CTR_2019005921,150021,2023,TI Tradicional,0,7,513065.84,365,198,1
CTR_2019005922,150074,2022,TI Tradicional,0,8,396333.97,730,730,0
CTR_2019005923,150027,2022,TI Tradicional,0,7,312465.39,730,730,0
CTR_2019005924,150085,2022,TI Tradicional,0,8,2020116.89,1460,1460,0
CTR_2019005925,150054,2024,TI Tradicional,1,9,1088104.02,1460,1460,0
CTR_2019005926,150100,2019,TI Tradicional,0,7,819488.89,365,365,0
CTR_2019005927,150026,2025,TI Tradicional,0,5,151031.07,1825,1825,0
CTR_2019005928,150019,2022,TI Tradicional,0,12,3162697.19,1825,1825,0
CTR_2019005929,150050,2025,TI Tradicional,1,13,706023.58,365,365,0
CTR_2019005930,150047,2023,TI Tradicional,1,1,1245242.23,365,365,0
CTR_2019005931,150092,2024,TI Tradicional,1,6,2918589.03,730,730,0
CTR_2019005932,150064,2023,TI Tradicional,0,6,3418924.28,730,730,0
CTR_2019005933,150073,2024,TI Tradicional,1,11,3578468.74,730,730,0
CTR_2019005934,150083,2024,TI Tradicional,1,7,1017281.72,1095,1095,0
CTR_2019005935,150012,2024,TI Tradicional,0,10,921445.17,365,365,0
CTR_2019005936,150066,2024,TI Tradicional,0,6,640597.93,1095,204,1
CTR_2019005937,150044,2023,TI Tradicional,1,9,2366383.37,1460,1460,0
CTR_2019005938,150002,2024,TI Tradicional,1,12,848872.46,365,365,0
CTR_2019005939,150037,2019,TI Tradicional,0,4,4664874.98,365,365,0
CTR_2019005940,150050,2023,Inovação,1,2,3344498.83,1095,1095,0
CTR_2019005941,150050,2023,TI Tradicional,1,10,1180482.15,1460,1460,0
CTR_2019005942,150047,2023,TI Tradicional,1,7,620990.2,730,730,0
CTR_2019005943,150095,2021,TI Tradicional,0,9,385103.83,730,730,0
CTR_2019005944,150034,2020,TI Tradicional,0,6,1343061.58,1825,1825,0
CTR_2019005945,150030,2023,TI Tradicional,0,10,1405917.2,730,730,0
CTR_2019005946,150022,2024,TI Tradicional,1,5,1533699.24,365,365,0
CTR_2019005947,150015,2022,TI Tradicional,0,11,366253.72,365,365,0
CTR_2019005948,150079,2019,Inovação,0,6,10866385.7,1825,1825,0
CTR_2019005949,150048,2024,TI Tradicional,0,8,527580.81,365,365,0
CTR_2019005950,150005,2025,Inovação,1,7,2931105.23,1825,1825,0
CTR_2019005951,150057,2019,TI Tradicional,0,7,2259112.89,365,365,0
CTR_2019005952,150074,2023,Inovação,1,6,605135.11,365,365,0
CTR_2019005953,150075,2024,TI Tradicional,0,9,875263.98,730,730,0
CTR_2019005954,150017,2021,TI Tradicional,0,4,514769.33,365,365,0
CTR_2019005955,150100,2021,TI Tradicional,0,6,3426569.15,365,365,0
CTR_2019005956,150066,2023,TI Tradicional,0,14,392215.41,365,365,0
CTR_2019005957,150032,2025,TI Tradicional,1,13,713001.53,1460,1460,0
CTR_2019005958,150034,2023,TI Tradicional,0,6,1082859.91,365,365,0
CTR_2019005959,150031,2021,TI Tradicional,0,9,558153.89,365,365,0
CTR_2019005960,150092,2023,TI Tradicional,0,4,989138.98,1095,1095,0
CTR_2019005961,150054,2019,Inovação,0,8,5020060.12,1095,771,1
CTR_2019005962,150084,2024,TI Tradicional,0,9,286808.15,730,730,0
CTR_2019005963,150001,2025,TI Tradicional,0,8,347530.55,365,365,0
CTR_2019005964,150050,2019,TI Tradicional,0,8,1971631.38,1095,1095,0
CTR_2019005965,150085,2019,TI Tradicional,0,6,1937991.38,365,365,0
CTR_2019005966,150089,2020,TI Tradicional,0,4,519252.18,1095,1095,0
CTR_2019005967,150087,2024,TI Tradicional,0,11,1599809.61,1825,1825,0
CTR_2019005968,150053,2020,TI Tradicional,0,5,1011668.86,365,365,0
CTR_2019005969,150032,2019,Inovação,0,8,4163137.15,730,730,0
CTR_2019005970,150096,2020,TI Tradicional,0,8,3479746.66,730,730,0
CTR_2019005971,150034,2020,Inovação,0,4,3113230.48,365,365,0
CTR_2019005972,150016,2025,TI Tradicional,1,10,367225.68,730,211,1
CTR_2019005973,150034,2021,Inovação,0,10,1302382.79,365,365,0
CTR_2019005974,150049,2023,TI Tradicional,1,10,354778.33,730,730,0
CTR_2019005975,150015,2021,TI Tradicional,0,1,408479.45,1825,1825,0
CTR_2019005976,150096,2024,TI Tradicional,0,8,677508.57,365,365,0
CTR_2019005977,150002,2019,TI Tradicional,0,7,651607.96,365,365,0
CTR_2019005978,150032,2020,TI Tradicional,0,13,3213305.93,730,398,1
CTR_2019005979,150088,2020,TI Tradicional,0,9,2626750.83,1095,1095,0
CTR_2019005980,150003,2021,TI Tradicional,0,4,729908.44,1460,1460,0
CTR_2019005981,150070,2025,TI Tradicional,0,7,1538269.24,365,365,0
CTR_2019005982,150042,2022,TI Tradicional,0,6,608144.11,365,365,0
CTR_2019005983,150036,2024,TI Tradicional,0,9,3661549.2,1095,1095,0
CTR_2019005984,150030,2024,Inovação,0,6,1399009.12,365,59,1
CTR_2019005985,150005,2022,TI Tradicional,0,9,1116242.79,1095,1095,0
CTR_2019005986,150010,2021,Inovação,0,7,1226070.78,1095,1095,0
CTR_2019005987,150058,2022,TI Tradicional,0,12,1832685.01,730,661,1
CTR_2019005988,150084,2022,Inovação,0,10,17599104.79,1460,1460,0
CTR_2019005989,150081,2024,TI Tradicional,0,5,295357.92,730,730,0
CTR_2019005990,150043,2024,TI Tradicional,0,11,2927969.83,365,365,0
CTR_2019005991,150063,2022,TI Tradicional,0,12,1388041.5,730,730,0
CTR_2019005992,150025,2025,TI Tradicional,1,2,304412.57,1095,1095,0
CTR_2019005993,150052,2020,TI Tradicional,0,5,2202409.82,1095,1095,0
CTR_2019005994,150019,2022,Inovação,0,1,1071433.27,365,365,0
CTR_2019005995,150082,2023,TI Tradicional,0,4,3208192.81,1460,1460,0
CTR_2019005996,150005,2024,TI Tradicional,1,7,582519.38,1825,319,1
CTR_2019005997,150064,2020,TI Tradicional,0,6,404676.8,730,730,0
CTR_2019005998,150099,2023,TI Tradicional,0,12,240200.86,365,365,0
CTR_2019005999,150070,2024,TI Tradicional,0,7,6244596.88,365,365,0
CTR_2019006000,150003,2021,TI Tradicional,0,8,1048579.11,1825,1825,0
CTR_2019006001,150036,2023,TI Tradicional,0,8,364448.83,1460,1460,0
CTR_2019006002,150054,2025,TI Tradicional,1,9,1576206.8,730,730,0
CTR_2019006003,150022,2024,TI Tradicional,1,9,162441.78,365,365,0
CTR_2019006004,150005,2023,Inovação,1,6,6315430.78,365,365,0
CTR_2019006005,150072,2022,TI Tradicional,0,12,803735.4,365,365,0
CTR_2019006006,150022,2022,TI Tradicional,0,5,2349544.99,730,730,0
CTR_2019006007,150029,2021,TI Tradicional,0,8,3042429.46,1095,1095,0
CTR_2019006008,150042,2019,TI Tradicional,0,5,1178949.26,365,365,0
CTR_2019006009,150091,2022,Inovação,0,9,5875149.17,365,365,0
CTR_2019006010,150028,2019,Inovação,0,9,5973552.45,1095,1095,0
CTR_2019006011,150095,2021,TI Tradicional,0,10,437300.8,730,730,0
CTR_2019006012,150081,2021,TI Tradicional,0,10,1945862.34,365,365,0
CTR_2019006013,150016,2021,TI Tradicional,0,7,1861273.7,730,144,1
CTR_2019006014,150062,2024,TI Tradicional,1,4,829437.73,1460,1460,0
CTR_2019006015,150047,2022,Inovação,0,10,1713170.43,1095,1095,0
CTR_2019006016,150003,2019,TI Tradicional,0,9,2453526.76,730,730,0
CTR_2019006017,150052,2022,TI Tradicional,0,9,1465901.05,365,365,0
CTR_2019006018,150050,2020,TI Tradicional,0,9,302969.33,1460,1460,0
CTR_2019006019,150033,2019,TI Tradicional,0,10,2263658.52,365,365,0
CTR_2019006020,150001,2020,TI Tradicional,0,3,398639.83,1460,1460,0
CTR_2019006021,150008,2022,TI Tradicional,0,12,880172.04,365,365,0
CTR_2019006022,150057,2019,TI Tradicional,0,10,2026291.86,365,365,0
CTR_2019006023,150096,2025,TI Tradicional,1,7,584131.84,1095,1095,0
CTR_2019006024,150007,2019,TI Tradicional,0,9,2697351.96,1095,1095,0
CTR_2019006025,150076,2024,TI Tradicional,0,6,2481141.91,1825,1825,0
CTR_2019006026,150011,2019,Inovação,0,5,984652.46,730,730,0
CTR_2019006027,150059,2022,TI Tradicional,0,11,5532017.8,1825,277,1
CTR_2019006028,150087,2023,Inovação,0,9,5248062.39,365,331,1
CTR_2019006029,150091,2023,TI Tradicional,0,9,1108268.48,730,589,1
CTR_2019006030,150098,2019,TI Tradicional,0,8,392964.47,730,730,0
CTR_2019006031,150045,2022,TI Tradicional,0,10,1544560.43,730,730,0
CTR_2019006032,150025,2024,TI Tradicional,1,4,1635279.3,1460,1460,0
CTR_2019006033,150071,2019,TI Tradicional,0,7,415419.15,730,730,0
CTR_2019006034,150035,2025,TI Tradicional,0,7,1241167.12,1825,1825,0
CTR_2019006035,150095,2022,TI Tradicional,0,11,583565.68,730,730,0
CTR_2019006036,150002,2025,TI Tradicional,1,6,1316604.24,365,365,0
CTR_2019006037,150053,2023,TI Tradicional,1,6,244710.7,1825,1825,0
CTR_2019006038,150033,2020,Inovação,0,8,4326870.83,730,47,1
CTR_2019006039,150009,2023,TI Tradicional,0,3,243803.92,1095,1095,0
CTR_2019006040,150077,2022,Inovação,0,9,2002352.06,365,365,0
CTR_2019006041,150050,2024,Inovação,1,12,2697044.25,365,365,0
CTR_2019006042,150070,2024,TI Tradicional,0,5,2566597.79,365,365,0
CTR_2019006043,150080,2019,TI Tradicional,0,5,1865408.12,1095,1095,0
CTR_2019006044,150060,2021,TI Tradicional,0,3,1923413.7,365,365,0
CTR_2019006045,150067,2023,TI Tradicional,0,4,467296.91,730,730,0
CTR_2019006046,150090,2025,TI Tradicional,0,8,288824.39,365,365,0
CTR_2019006047,150011,2022,TI Tradicional,0,5,1480671.67,1460,1460,0
CTR_2019006048,150067,2023,TI Tradicional,0,11,2883033.88,730,251,1
CTR_2019006049,150079,2024,Inovação,0,7,6936633.43,365,240,1
CTR_2019006050,150052,2022,TI Tradicional,0,10,651743.69,1095,1095,0
CTR_2019006051,150089,2019,TI Tradicional,0,8,4647161.43,730,730,0
CTR_2019006052,150089,2025,Inovação,0,6,4096723.01,365,365,0
CTR_2019006053,150030,2022,TI Tradicional,0,6,153433.59,365,365,0
CTR_2019006054,150053,2021,Inovação,0,6,7908948.79,365,365,0
CTR_2019006055,150001,2024,TI Tradicional,1,12,902256.74,1460,1460,0
CTR_2019006056,150040,2024,TI Tradicional,0,5,2222111.11,730,730,0
CTR_2019006057,150022,2023,TI Tradicional,0,11,346060.97,365,365,0
CTR_2019006058,150050,2021,Inovação,0,10,3121576.07,730,730,0
CTR_2019006059,150079,2024,TI Tradicional,1,6,758170.34,365,365,0
CTR_2019006060,150095,2025,Inovação,0,4,840052.89,730,730,0
CTR_2019006061,150094,2021,Inovação,0,6,6746029.99,730,289,1
CTR_2019006062,150046,2022,TI Tradicional,0,7,1287414.37,365,365,0
CTR_2019006063,150053,2024,TI Tradicional,1,2,2122320.03,730,208,1
CTR_2019006064,150094,2019,Inovação,0,10,3277524.53,365,365,0
CTR_2019006065,150056,2022,TI Tradicional,0,8,182977.03,365,365,0
CTR_2019006066,150032,2022,TI Tradicional,0,6,1389918.85,1460,1460,0
CTR_2019006067,150012,2024,TI Tradicional,1,8,725049.49,365,365,0
CTR_2019006068,150089,2022,Inovação,0,11,7983112.71,365,365,0
CTR_2019006069,150058,2022,TI Tradicional,0,3,1066418.18,365,365,0
CTR_2019006070,150062,2020,TI Tradicional,0,5,419916.14,1825,1136,1
CTR_2019006071,150018,2023,Inovação,0,8,6309751.22,365,365,0
CTR_2019006072,150076,2020,Inovação,0,8,4220963.03,365,365,0
CTR_2019006073,150059,2024,TI Tradicional,1,8,291082.66,730,730,0
CTR_2019006074,150063,2023,TI Tradicional,0,6,1239138.87,365,147,1
CTR_2019006075,150076,2021,TI Tradicional,0,9,156499.14,1095,1095,0
CTR_2019006076,150070,2021,TI Tradicional,0,13,1932499.0,365,365,0
CTR_2019006077,150032,2021,TI Tradicional,0,10,3063273.01,1095,1095,0
CTR_2019006078,150029,2021,TI Tradicional,0,7,1066712.15,365,365,0
CTR_2019006079,150042,2024,TI Tradicional,0,8,6287981.44,1460,1097,1
CTR_2019006080,150054,2022,TI Tradicional,0,5,548381.44,1095,1095,0
CTR_2019006081,150007,2021,TI Tradicional,0,5,1400789.88,730,730,0
CTR_2019006082,150034,2023,TI Tradicional,0,1,4426307.79,1095,542,1
CTR_2019006083,150064,2019,TI Tradicional,0,6,1540018.34,730,90,1
CTR_2019006084,150037,2023,TI Tradicional,1,8,1738685.43,1460,1460,0
CTR_2019006085,150074,2021,TI Tradicional,0,5,955015.93,1460,1460,0
CTR_2019006086,150044,2022,TI Tradicional,0,6,1004677.9,365,365,0
CTR_2019006087,150082,2024,TI Tradicional,1,11,1559155.54,365,365,0
CTR_2019006088,150085,2019,Inovação,0,7,1856988.96,1460,1460,0
CTR_2019006089,150010,2022,TI Tradicional,0,5,443414.48,365,365,0
CTR_2019006090,150018,2025,TI Tradicional,0,7,306180.62,1460,1460,0
CTR_2019006091,150061,2019,TI Tradicional,0,7,706405.92,730,730,0
CTR_2019006092,150055,2022,TI Tradicional,0,13,6174735.07,365,365,0
CTR_2019006093,150077,2025,Inovação,0,5,572735.98,365,365,0
CTR_2019006094,150013,2022,TI Tradicional,0,9,540101.49,365,365,0
CTR_2019006095,150003,2024,TI Tradicional,1,4,709677.73,730,730,0
CTR_2019006096,150029,2019,TI Tradicional,0,9,1133310.38,1095,1095,0
CTR_2019006097,150048,2024,TI Tradicional,0,8,508151.53,365,365,0
CTR_2019006098,150039,2023,Inovação,0,10,16362260.64,1095,524,1
CTR_2019006099,150061,2021,TI Tradicional,0,11,444425.43,365,365,0
CTR_2019006100,150054,2024,TI Tradicional,1,5,788047.71,365,365,0
CTR_2019006101,150005,2024,TI Tradicional,0,9,1706108.76,365,365,0
CTR_2019006102,150092,2020,TI Tradicional,0,7,1224807.36,365,365,0
CTR_2019006103,150046,2022,TI Tradicional,0,13,1327984.3,730,730,0
CTR_2019006104,150012,2023,TI Tradicional,1,9,2619357.74,365,365,0
CTR_2019006105,150065,2021,TI Tradicional,0,9,821971.1,365,365,0
CTR_2019006106,150059,2021,TI Tradicional,0,8,2045466.97,1460,870,1
CTR_2019006107,150037,2024,TI Tradicional,0,6,747476.67,1460,1460,0
CTR_2019006108,150078,2019,Inovação,0,11,2335882.04,730,730,0
CTR_2019006109,150068,2023,TI Tradicional,1,9,850529.68,1460,1460,0
CTR_2019006110,150053,2019,TI Tradicional,0,12,2232755.75,365,365,0
CTR_2019006111,150071,2020,Inovação,0,4,10837009.07,1095,1095,0
CTR_2019006112,150075,2021,TI Tradicional,0,4,448139.39,730,730,0
CTR_2019006113,150048,2024,TI Tradicional,1,16,1203419.48,1095,1095,0
CTR_2019006114,150027,2020,TI Tradicional,0,11,1514369.44,365,365,0
CTR_2019006115,150029,2023,TI Tradicional,0,9,1027534.36,365,212,1
CTR_2019006116,150066,2021,TI Tradicional,0,8,2188242.41,730,730,0
CTR_2019006117,150014,2025,TI Tradicional,0,6,437675.99,730,730,0
CTR_2019006118,150017,2019,TI Tradicional,0,7,435472.67,365,365,0
CTR_2019006119,150079,2021,TI Tradicional,0,10,2314097.2,365,365,0
CTR_2019006120,150093,2024,TI Tradicional,1,6,357033.11,365,365,0
CTR_2019006121,150033,2022,TI Tradicional,0,5,362874.37,1095,1095,0
CTR_2019006122,150012,2023,TI Tradicional,1,10,4507959.78,730,730,0
CTR_2019006123,150095,2024,TI Tradicional,0,8,2816513.08,365,365,0
CTR_2019006124,150096,2023,TI Tradicional,0,8,1846877.8,365,365,0
CTR_2019006125,150024,2022,TI Tradicional,0,8,492647.32,730,730,0
CTR_2019006126,150092,2022,TI Tradicional,0,3,679189.53,730,70,1
CTR_2019006127,150007,2019,TI Tradicional,0,3,1383005.54,730,602,1
CTR_2019006128,150044,2023,Inovação,0,10,6837385.97,1095,165,1
CTR_2019006129,150031,2023,TI Tradicional,0,11,1203286.25,1825,1825,0
CTR_2019006130,150071,2020,Inovação,0,11,551893.5,365,365,0
CTR_2019006131,150096,2024,TI Tradicional,1,10,1823251.08,1095,1095,0
CTR_2019006132,150073,2021,Inovação,0,11,4180777.48,730,730,0
CTR_2019006133,150011,2023,TI Tradicional,0,4,2230076.33,1460,1460,0
CTR_2019006134,150013,2019,TI Tradicional,0,9,2285627.19,1825,1825,0
CTR_2019006135,150005,2021,TI Tradicional,0,8,740897.42,365,36,1
CTR_2019006136,150068,2021,Inovação,0,4,1823950.15,365,365,0
CTR_2019006137,150008,2024,TI Tradicional,0,8,4460615.72,730,730,0
CTR_2019006138,150014,2025,TI Tradicional,1,3,626552.36,1095,1095,0
CTR_2019006139,150064,2019,TI Tradicional,0,6,1499627.37,1095,1095,0
CTR_2019006140,150077,2023,TI Tradicional,0,8,284078.12,1460,1460,0
CTR_2019006141,150045,2021,TI Tradicional,0,4,1557395.93,1825,1825,0
CTR_2019006142,150065,2024,TI Tradicional,0,12,267953.28,1095,1095,0
CTR_2019006143,150065,2025,TI Tradicional,0,3,3669994.64,365,365,0
CTR_2019006144,150076,2022,TI Tradicional,0,4,5210847.26,365,365,0
CTR_2019006145,150041,2020,TI Tradicional,0,11,1681862.1,1095,1095,0
CTR_2019006146,150016,2020,TI Tradicional,0,8,1083486.88,1095,1095,0
CTR_2019006147,150038,2023,TI Tradicional,1,6,175855.06,730,730,0
CTR_2019006148,150016,2020,Inovação,0,4,4700020.56,365,365,0
CTR_2019006149,150005,2021,TI Tradicional,0,3,1334220.43,730,730,0
CTR_2019006150,150074,2023,TI Tradicional,0,9,981958.71,365,269,1
CTR_2019006151,150019,2024,TI Tradicional,0,13,400063.09,1095,1095,0
CTR_2019006152,150025,2022,TI Tradicional,0,11,664592.14,365,365,0
CTR_2019006153,150010,2020,TI Tradicional,0,1,385587.3,365,365,0
CTR_2019006154,150099,2021,TI Tradicional,0,8,707375.7,1095,1095,0
CTR_2019006155,150017,2024,TI Tradicional,1,10,1437115.56,1095,1095,0
CTR_2019006156,150026,2019,Inovação,0,10,9107642.93,1095,1095,0
CTR_2019006157,150028,2024,TI Tradicional,1,10,1160616.58,365,365,0
CTR_2019006158,150100,2021,TI Tradicional,0,11,247316.68,730,730,0
CTR_2019006159,150093,2019,Inovação,0,13,5146013.37,365,365,0
CTR_2019006160,150024,2021,TI Tradicional,0,6,664097.65,730,730,0
CTR_2019006161,150065,2020,TI Tradicional,0,8,654463.14,1460,1460,0
CTR_2019006162,150066,2024,TI Tradicional,1,11,4321065.21,365,365,0
CTR_2019006163,150037,2020,TI Tradicional,0,4,490338.44,730,730,0
CTR_2019006164,150023,2025,TI Tradicional,1,2,1012967.83,1095,1095,0
CTR_2019006165,150029,2019,TI Tradicional,0,7,1345213.65,365,212,1
CTR_2019006166,150064,2019,TI Tradicional,0,11,194249.02,365,365,0
CTR_2019006167,150019,2025,TI Tradicional,0,3,544293.12,1095,675,1
CTR_2019006168,150019,2024,TI Tradicional,0,7,1645877.05,365,365,0
CTR_2019006169,150012,2021,TI Tradicional,0,14,1751908.25,1460,1460,0
CTR_2019006170,150075,2023,TI Tradicional,1,4,1270593.75,730,730,0
CTR_2019006171,150087,2020,Inovação,0,7,3187167.89,1095,1095,0
CTR_2019006172,150086,2019,TI Tradicional,0,3,354352.47,730,730,0
CTR_2019006173,150081,2019,TI Tradicional,0,5,841034.75,365,365,0
CTR_2019006174,150099,2024,TI Tradicional,0,10,1676608.29,1825,1825,0
CTR_2019006175,150066,2022,TI Tradicional,0,7,929184.77,365,365,0
CTR_2019006176,150030,2022,TI Tradicional,0,12,414289.87,365,365,0
CTR_2019006177,150067,2019,TI Tradicional,0,7,1491189.47,365,365,0
CTR_2019006178,150016,2022,TI Tradicional,0,13,931797.87,730,312,1
CTR_2019006179,150015,2025,Inovação,1,9,1048121.77,1095,1095,0
CTR_2019006180,150059,2021,TI Tradicional,0,12,1098682.92,365,365,0
CTR_2019006181,150075,2024,TI Tradicional,0,8,4051384.5,365,365,0
CTR_2019006182,150051,2020,TI Tradicional,0,10,374703.97,730,730,0
CTR_2019006183,150035,2022,Inovação,0,10,19788276.7,730,730,0
CTR_2019006184,150079,2025,Inovação,0,6,9452572.38,730,730,0
CTR_2019006185,150006,2019,TI Tradicional,0,11,2272214.48,1095,1095,0
CTR_2019006186,150094,2021,TI Tradicional,0,6,455554.11,730,730,0
CTR_2019006187,150078,2020,TI Tradicional,0,10,833250.23,730,730,0
CTR_2019006188,150095,2023,TI Tradicional,1,5,316787.19,365,46,1
CTR_2019006189,150027,2021,TI Tradicional,0,6,2281758.55,365,81,1
CTR_2019006190,150082,2021,TI Tradicional,0,12,5123454.08,730,730,0
CTR_2019006191,150083,2024,TI Tradicional,1,13,1719181.14,1095,1095,0
CTR_2019006192,150052,2023,TI Tradicional,1,12,580864.12,730,730,0
CTR_2019006193,150075,2023,TI Tradicional,0,5,1824403.84,1460,1460,0
CTR_2019006194,150060,2021,TI Tradicional,0,7,210112.38,730,730,0
