numero_contrato,uasg,orgao_nome,porte_orgao,tipo_servico,data_inicio,data_fim_planejado,data_fim_real,dias_vigencia_original,dias_prorrogados,valor_inicial,valor_atual,quantidade_aditivos,atrasado,cancelado,motivo_cancelamento,overrun_percentual,fracasso_institucional,score_risco_fracasso,predito_fracasso
CONTRATO-2022-16413,170010,Base Aérea de Brasília (BABR),Médio,Licenças de Software Proprietário,2022-08-04,2023-07-21,2023-07-21,351,0,389512.6,389512.6,0,0,0,Nenhum,0.0,0,0.0457452565165662,0
CONTRATO-2023-16414,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Hardware e Equipamentos de Rede,2023-11-02,2024-12-09,2024-12-09,403,0,983602.72,983602.72,0,0,0,Nenhum,0.0,0,0.16413283603543666,0
CONTRATO-2021-16415,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Desenvolvimento de Software Customizado,2021-05-03,2022-09-05,2023-05-03,490,240,3350877.76,4047145.56,4,0,0,Nenhum,0.2078,1,0.7671057775621702,1
CONTRATO-2026-16416,170010,Base Aérea de Brasília (BABR),Médio,Consultoria e Projetos de Inovação,2026-08-18,2027-08-05,2027-08-05,352,0,1707710.37,1707710.37,0,0,0,Nenhum,0.0,0,0.24923375140584456,0
CONTRATO-2025-16417,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2025-03-06,2027-03-07,2027-03-07,731,0,4510582.34,4510582.34,0,0,0,Nenhum,0.0,0,0.12727190717667833,0
CONTRATO-2024-16418,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Consultoria e Projetos de Inovação,2024-01-23,2024-12-16,2025-05-14,328,149,1211298.06,1346475.63,2,1,0,Nenhum,0.1116,1,0.3162860682361092,0
CONTRATO-2026-16419,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Licenças de Software Proprietário,2026-02-16,2027-01-06,2027-01-06,324,0,424637.8,424637.8,0,0,0,Nenhum,0.0,0,0.04919990102321943,0
CONTRATO-2021-16420,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2021-10-03,2022-09-25,2022-09-25,357,0,853591.12,853591.12,0,0,0,Nenhum,0.0,0,0.2586358226891866,0
CONTRATO-2026-16421,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2026-12-15,2028-10-09,2028-10-09,664,0,2951183.25,2951183.25,0,0,0,Nenhum,0.0,0,0.1943200924554946,0
CONTRATO-2026-16422,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Suporte Técnico e Manutenção,2026-01-06,2026-12-20,2026-12-20,348,0,459375.09,459375.09,0,0,0,Nenhum,0.0,0,0.09651546179631622,0
CONTRATO-2025-16423,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Suporte Técnico e Manutenção,2025-08-14,2026-07-23,2026-12-12,343,142,524888.88,561367.66,2,1,0,Nenhum,0.0695,1,0.2452364425257713,0
CONTRATO-2026-16424,170010,Base Aérea de Brasília (BABR),Médio,Consultoria e Projetos de Inovação,2026-03-10,2027-02-20,2027-02-20,347,0,2213945.93,2213945.93,0,0,0,Nenhum,0.0,0,0.19615519748137586,0
CONTRATO-2026-16425,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2026-10-29,2027-10-14,2027-10-14,350,0,402787.68,402787.68,0,0,0,Nenhum,0.0,0,0.12913038411004513,0
CONTRATO-2021-16426,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2021-05-30,2022-09-23,2022-09-23,481,0,3972378.98,3972378.98,0,0,0,Nenhum,0.0,0,0.8204958628471262,1
CONTRATO-2022-16427,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Licenças de Software Proprietário,2022-09-17,2023-09-06,2023-10-06,354,30,492087.83,493506.38,1,0,0,Nenhum,0.0029,0,0.029703266534244314,0
CONTRATO-2023-16428,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2023-10-16,2024-10-13,2024-10-13,363,0,961359.43,961359.43,0,0,0,Nenhum,0.0,0,0.07998915326807374,0
CONTRATO-2022-16429,170010,Base Aérea de Brasília (BABR),Médio,Licenças de Software Proprietário,2022-10-28,2024-01-08,2024-01-08,437,0,432493.47,432493.47,0,0,0,Nenhum,0.0,0,0.13400198981837894,0
CONTRATO-2026-16430,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Consultoria e Projetos de Inovação,2026-09-22,2027-10-11,2027-10-11,384,0,1328492.1,1328492.1,0,0,0,Nenhum,0.0,0,0.1688513316672899,0
CONTRATO-2021-16431,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Nuvem e Infraestrutura de TI,2021-01-27,2022-12-19,2022-12-19,691,0,4474678.95,4474678.95,0,0,0,Nenhum,0.0,0,0.3035237183237939,0
CONTRATO-2025-16432,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Nuvem e Infraestrutura de TI,2025-06-30,2027-08-22,2027-08-22,783,0,2961752.57,2961752.57,0,0,0,Nenhum,0.0,0,0.15573947158997245,0
CONTRATO-2026-16433,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2026-10-19,2027-08-27,2027-08-27,312,0,366274.4,366274.4,0,0,0,Nenhum,0.0,0,0.0967218738797539,0
CONTRATO-2026-16434,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2026-01-18,2027-03-30,2027-03-30,436,0,1709270.46,1709270.46,0,0,0,Nenhum,0.0,0,0.276211092275123,0
CONTRATO-2021-16435,170010,Base Aérea de Brasília (BABR),Médio,Desenvolvimento de Software Customizado,2021-07-06,2023-02-04,2023-04-06,578,61,5076387.06,1561389.66,1,0,1,Decisão Judicial,-0.6924,1,0.5080950274385967,1
CONTRATO-2026-16436,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Desenvolvimento de Software Customizado,2026-06-13,2027-11-08,2027-11-26,513,18,5534685.0,3855310.58,1,0,1,Inexecução Parcial,-0.3034,1,0.4182415712782002,0
CONTRATO-2022-16437,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Hardware e Equipamentos de Rede,2022-07-18,2023-07-29,2023-07-29,376,0,911538.98,911538.98,0,0,0,Nenhum,0.0,0,0.027296896118262127,0
CONTRATO-2022-16438,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Suporte Técnico e Manutenção,2022-11-30,2023-12-16,2023-12-16,381,0,665524.97,665524.97,0,0,0,Nenhum,0.0,0,0.05765950789823735,0
CONTRATO-2024-16439,170010,Base Aérea de Brasília (BABR),Médio,Suporte Técnico e Manutenção,2024-01-27,2025-01-02,2025-06-06,341,155,631338.65,709966.3,2,1,0,Nenhum,0.1245,1,0.1588674582868896,0
CONTRATO-2024-16440,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2024-05-03,2025-04-23,2025-05-23,355,30,483202.72,497957.79,1,0,0,Nenhum,0.0305,0,0.08122733207433551,0
CONTRATO-2022-16441,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Nuvem e Infraestrutura de TI,2022-03-11,2024-02-02,2024-02-02,693,0,2911540.04,2911540.04,0,0,0,Nenhum,0.0,0,0.11904442275229396,0
CONTRATO-2023-16442,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2023-12-05,2025-01-22,2025-01-22,414,0,598694.11,598694.11,0,0,0,Nenhum,0.0,0,0.1300839595220482,0
CONTRATO-2026-16443,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Suporte Técnico e Manutenção,2026-07-15,2027-06-26,2027-06-26,346,0,851580.29,851580.29,0,0,0,Nenhum,0.0,0,0.016015553919140158,0
CONTRATO-2022-16444,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2022-11-10,2024-01-08,2024-01-08,424,0,650862.89,650862.89,0,0,0,Nenhum,0.0,0,0.25198329345444676,0
CONTRATO-2023-16445,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2023-05-12,2024-05-21,2024-05-21,375,0,973003.47,973003.47,0,0,0,Nenhum,0.0,0,0.21259353870978323,0
CONTRATO-2021-16446,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2021-05-26,2023-05-28,2023-05-28,732,0,2762148.57,2762148.57,0,0,0,Nenhum,0.0,0,0.16412984901729327,0
CONTRATO-2026-16447,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2026-02-10,2027-01-03,2027-12-29,327,360,899771.35,1291780.55,3,0,0,Nenhum,0.4357,1,0.3765207809238617,0
CONTRATO-2022-16448,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2022-05-15,2023-05-25,2023-05-25,375,0,443205.16,443205.16,0,0,0,Nenhum,0.0,0,0.0959024750742012,0
CONTRATO-2021-16449,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2021-08-14,2022-09-18,2022-09-18,400,0,1414977.94,1414977.94,0,0,0,Nenhum,0.0,0,0.31780919703404814,0
CONTRATO-2023-16450,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Nuvem e Infraestrutura de TI,2023-07-05,2025-09-07,2025-09-07,795,0,3997356.49,3997356.49,0,0,0,Nenhum,0.0,0,0.43589173601866604,0
CONTRATO-2025-16451,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2025-05-09,2026-06-28,2027-01-27,415,213,740996.41,789946.13,2,1,0,Nenhum,0.0661,1,0.6081809606076125,1
CONTRATO-2021-16452,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Desenvolvimento de Software Customizado,2021-10-08,2023-03-24,2023-03-24,532,0,4072667.3,4072667.3,0,0,0,Nenhum,0.0,0,0.33553099691580734,0
CONTRATO-2025-16453,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2025-12-21,2026-10-18,2026-10-18,301,0,292942.49,292942.49,0,0,0,Nenhum,0.0,0,0.025225742640450376,0
CONTRATO-2021-16454,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2021-07-25,2022-06-24,2022-06-24,334,0,546488.59,546488.59,0,0,0,Nenhum,0.0,0,0.01992893443693693,0
CONTRATO-2021-16455,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2021-12-11,2022-11-23,2022-11-23,347,0,491336.59,491336.59,0,0,0,Nenhum,0.0,0,0.14274724359630114,0
CONTRATO-2026-16456,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Consultoria e Projetos de Inovação,2026-05-07,2027-05-03,2027-06-02,361,30,1314646.24,1349660.06,1,0,0,Nenhum,0.0266,0,0.1986600933710808,0
CONTRATO-2025-16457,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Desenvolvimento de Software Customizado,2025-09-16,2027-02-04,2027-02-04,506,0,5036499.8,5036499.8,0,0,0,Nenhum,0.0,0,0.3126759043265294,0
CONTRATO-2021-16458,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Desenvolvimento de Software Customizado,2021-05-20,2022-10-17,2022-10-17,515,0,4992676.71,4992676.71,0,0,0,Nenhum,0.0,0,0.43279724540491604,0
CONTRATO-2022-16459,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2022-08-31,2023-09-07,2023-09-07,372,0,1771522.51,1771522.51,0,0,0,Nenhum,0.0,0,0.16198243148717342,0
CONTRATO-2025-16460,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Nuvem e Infraestrutura de TI,2025-12-23,2027-12-08,2027-12-08,715,0,2015023.28,2015023.28,0,0,0,Nenhum,0.0,0,0.05254505001144772,0
CONTRATO-2023-16461,170010,Base Aérea de Brasília (BABR),Médio,Suporte Técnico e Manutenção,2023-06-10,2024-06-05,2024-06-05,361,0,657783.41,657783.41,0,0,0,Nenhum,0.0,0,0.15951540023183167,0
CONTRATO-2026-16462,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2026-11-19,2027-11-22,2027-11-22,368,0,569963.53,569963.53,0,0,0,Nenhum,0.0,0,0.09314548312797005,0
CONTRATO-2023-16463,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2023-09-17,2025-10-04,2025-10-04,748,0,2340430.52,2340430.52,0,0,0,Nenhum,0.0,0,0.15923471716901616,0
CONTRATO-2026-16464,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2026-10-13,2027-07-23,2027-10-21,283,90,1161963.49,1206433.65,1,0,0,Nenhum,0.0383,0,0.1152219782597114,0
CONTRATO-2026-16465,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2026-04-28,2027-03-23,2027-03-23,329,0,853273.96,853273.96,0,0,0,Nenhum,0.0,0,0.1875011968237124,0
CONTRATO-2021-16466,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Consultoria e Projetos de Inovação,2021-11-15,2022-11-08,2022-11-08,358,0,1783701.95,1783701.95,0,0,0,Nenhum,0.0,0,0.22691558722736335,0
CONTRATO-2023-16467,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2023-08-13,2025-09-03,2025-09-03,752,0,3598937.31,3598937.31,0,0,0,Nenhum,0.0,0,0.10598664517019696,0
CONTRATO-2026-16468,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Hardware e Equipamentos de Rede,2026-10-27,2027-11-24,2027-12-24,393,30,891185.02,922871.75,1,0,0,Nenhum,0.0356,0,0.1478163389163107,0
CONTRATO-2026-16469,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2026-03-30,2027-04-01,2027-04-01,367,0,562223.09,562223.09,0,0,0,Nenhum,0.0,0,0.09138167472131699,0
CONTRATO-2025-16470,170010,Base Aérea de Brasília (BABR),Médio,Consultoria e Projetos de Inovação,2025-05-23,2026-06-19,2026-06-19,392,0,1667097.81,1667097.81,0,0,0,Nenhum,0.0,0,0.20986519468980228,0
CONTRATO-2026-16471,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2026-09-18,2028-03-03,2028-03-03,532,0,4312957.81,4312957.81,0,0,0,Nenhum,0.0,0,0.18999988881301388,0
CONTRATO-2025-16472,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Desenvolvimento de Software Customizado,2025-01-03,2026-06-07,2026-08-29,520,83,2381573.64,769337.32,0,0,1,Inexecução Parcial,-0.677,1,0.496632721485447,0
CONTRATO-2024-16473,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Licenças de Software Proprietário,2024-12-02,2025-12-26,2025-12-26,389,0,510341.64,510341.64,0,0,0,Nenhum,0.0,0,0.0786245275321384,0
CONTRATO-2024-16474,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Suporte Técnico e Manutenção,2024-06-18,2025-06-30,2025-06-30,377,0,357679.44,357679.44,0,0,0,Nenhum,0.0,0,0.06446262125451825,0
CONTRATO-2023-16475,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Licenças de Software Proprietário,2023-05-18,2024-06-09,2024-06-09,388,0,288087.56,288087.56,0,0,0,Nenhum,0.0,0,0.03281268627131608,0
CONTRATO-2024-16476,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Desenvolvimento de Software Customizado,2024-08-17,2026-01-12,2026-10-04,513,265,3305309.85,3763524.88,1,1,0,Nenhum,0.1386,1,0.3798782183557325,0
CONTRATO-2021-16477,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Nuvem e Infraestrutura de TI,2021-05-27,2023-05-19,2023-05-19,722,0,3318823.84,3318823.84,0,0,0,Nenhum,0.0,0,0.2515463390770226,0
CONTRATO-2022-16478,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Licenças de Software Proprietário,2022-09-28,2023-09-19,2023-09-19,356,0,503351.75,503351.75,0,0,0,Nenhum,0.0,0,0.04396238129598282,0
CONTRATO-2025-16479,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Suporte Técnico e Manutenção,2025-02-14,2026-02-28,2026-10-15,379,229,830904.79,934419.47,2,1,0,Nenhum,0.1246,1,0.2987406362158182,0
CONTRATO-2022-16480,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Desenvolvimento de Software Customizado,2022-07-15,2023-12-18,2024-03-13,521,86,4804593.56,1907452.23,0,0,1,Decisão Judicial,-0.603,1,0.3944492115529999,0
CONTRATO-2021-16481,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2021-04-07,2022-04-06,2022-04-06,364,0,358144.46,358144.46,0,0,0,Nenhum,0.0,0,0.12307468361111035,0
CONTRATO-2023-16482,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2023-04-04,2024-05-26,2024-06-25,418,30,590407.55,607523.19,1,0,0,Nenhum,0.029,0,0.09752148551131799,0
CONTRATO-2021-16483,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2021-04-05,2022-04-04,2022-04-04,364,0,506624.62,506624.62,0,0,0,Nenhum,0.0,0,0.021979638750173437,0
CONTRATO-2026-16484,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2026-06-23,2027-05-17,2027-05-17,328,0,985635.44,985635.44,0,0,0,Nenhum,0.0,0,0.10927079085419748,0
CONTRATO-2021-16485,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Hardware e Equipamentos de Rede,2021-09-29,2022-10-03,2022-10-03,369,0,761201.23,761201.23,0,0,0,Nenhum,0.0,0,0.027891522228531845,0
CONTRATO-2024-16486,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Hardware e Equipamentos de Rede,2024-06-15,2025-06-12,2026-04-08,362,300,1106127.25,1553201.84,5,0,0,Nenhum,0.4042,1,0.27757525567010477,0
CONTRATO-2025-16487,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Consultoria e Projetos de Inovação,2025-02-10,2025-12-25,2025-12-25,318,0,1126377.2,1126377.2,0,0,0,Nenhum,0.0,0,0.20234591377072259,0
CONTRATO-2022-16488,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Nuvem e Infraestrutura de TI,2022-10-12,2024-09-02,2024-09-02,691,0,2791947.51,2791947.51,0,0,0,Nenhum,0.0,0,0.06910849463458531,0
CONTRATO-2021-16489,170010,Base Aérea de Brasília (BABR),Médio,Nuvem e Infraestrutura de TI,2021-10-10,2023-09-14,2023-09-14,704,0,3265348.23,3265348.23,0,0,0,Nenhum,0.0,0,0.2638847239892071,0
CONTRATO-2023-16490,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Nuvem e Infraestrutura de TI,2023-08-07,2025-07-31,2025-09-29,724,60,2810537.63,2873994.81,1,0,0,Nenhum,0.0226,0,0.12480232274376768,0
CONTRATO-2025-16491,250001,Instituto do Patrimônio Histórico e Artístico Nacional (IPHAN),Pequeno,Hardware e Equipamentos de Rede,2025-12-03,2026-10-30,2026-10-30,331,0,934082.83,934082.83,0,0,0,Nenhum,0.0,0,0.2778634246146575,0
CONTRATO-2023-16492,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Consultoria e Projetos de Inovação,2023-10-29,2024-12-03,2025-02-01,401,60,1581037.51,1585385.3,1,0,0,Nenhum,0.0027,0,0.2573530815635861,0
CONTRATO-2023-16493,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Licenças de Software Proprietário,2023-10-30,2024-11-15,2025-02-13,382,90,298876.15,300871.83,1,0,0,Nenhum,0.0067,0,0.16415447661313873,0
CONTRATO-2021-16494,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2021-12-26,2022-12-04,2022-12-04,343,0,475821.84,475821.84,0,0,0,Nenhum,0.0,0,0.13132761727484488,0
CONTRATO-2023-16495,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Licenças de Software Proprietário,2023-01-22,2024-02-02,2024-05-02,376,90,502999.34,526993.98,1,0,0,Nenhum,0.0477,0,0.03418406481182443,0
CONTRATO-2026-16496,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2026-11-10,2027-11-20,2027-11-20,375,0,855835.7,855835.7,0,0,0,Nenhum,0.0,0,0.10333883409444228,0
CONTRATO-2025-16497,200120,Comissão Nacional de Energia Nuclear (CNEN),Médio,Hardware e Equipamentos de Rede,2025-10-11,2026-11-16,2026-12-28,401,42,906538.09,632338.27,1,0,1,Decisão Judicial,-0.3025,1,0.25020729944444303,0
CONTRATO-2023-16498,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Nuvem e Infraestrutura de TI,2023-09-03,2025-08-27,2025-08-27,724,0,3237116.7,3237116.7,0,0,0,Nenhum,0.0,0,0.12975128464305682,0
CONTRATO-2022-16499,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2022-11-30,2023-12-25,2024-03-24,390,90,434717.73,445800.96,1,0,0,Nenhum,0.0255,0,0.061840888577326884,0
CONTRATO-2024-16500,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Hardware e Equipamentos de Rede,2024-08-30,2025-09-02,2025-09-02,368,0,465284.57,465284.57,0,0,0,Nenhum,0.0,0,0.07221358528572502,0
CONTRATO-2023-16501,200001,Ministério da Gestão e da Inovação em Serviços Públicos (MGI),Grande,Hardware e Equipamentos de Rede,2023-06-21,2024-07-20,2024-07-20,395,0,938302.17,938302.17,0,0,0,Nenhum,0.0,0,0.09774086983864144,0
CONTRATO-2026-16502,200005,"Ministério da Ciência, Tecnologia e Inovação (MCTI)",Grande,Hardware e Equipamentos de Rede,2026-01-16,2026-12-29,2026-12-29,347,0,908886.22,908886.22,0,0,0,Nenhum,0.0,0,0.03653628464279344,0
CONTRATO-2026-16503,170010,Base Aérea de Brasília (BABR),Médio,Hardware e Equipamentos de Rede,2026-10-06,2027-09-12,2027-10-12,341,30,1157888.11,1194042.54,1,0,0,Nenhum,0.0312,0,0.10847713352345174,0
CONTRATO-2021-16504,201300,Instituto Nacional de Pesquisas Espaciais (INPE),Médio,Licenças de Software Proprietário,2021-11-13,2022-12-16,2022-12-16,398,0,602712.12,602712.12,0,0,0,Nenhum,0.0,0,0.05660733311166446,0
CONTRATO-2023-16505,150022,Universidade Federal de Santa Catarina (UFSC),Médio,Suporte Técnico e Manutenção,2023-07-17,2024-07-20,2024-07-20,369,0,545283.4,545283.4,0,0,0,Nenhum,0.0,0,0.06615347360441755,0
CONTRATO-2023-16506,170010,Base Aérea de Brasília (BABR),Médio,Suporte Técnico e Manutenção,2023-01-25,2024-01-29,2024-02-26,369,28,521254.21,255025.27,0,0,1,Decisão Judicial,-0.5107,1,0.21407572319888082,0
CONTRATO-2021-16507,120040,Companhia Nacional de Abastecimento (CONAB),Pequeno,Desenvolvimento de Software Customizado,2021-08-09,2023-01-09,2023-09-07,518,241,3072809.12,3234866.2,1,1,0,Nenhum,0.0527,1,0.7238738642224587,1
