id_licitacao,orgao,categoria,valor_licitacao,num_concorrentes,dias_planejamento,historico_sancoes_vencedor,exclusividade_mei_me,criterio_julgamento,complexidade_textual,risco_irregularidade,risco_predito,probabilidade_risco
LIC-20264507,Tribunal de Justiça,Equipamentos de TI,518318.71,4,54,0,1,0,0.7324,0,0,0.005286293026839136
LIC-20264508,Ministério da Educação,Equipamentos de TI,509411.26,1,58,0,0,0,0.8508,1,1,0.5704737066769975
LIC-20264509,Ministério da Educação,Equipamentos de TI,275621.3,8,43,0,1,0,0.9429,0,0,0.014524177430867086
LIC-20264510,Ministério da Educação,Equipamentos de TI,770050.47,5,61,0,0,0,0.659,0,0,0.001811451074957543
LIC-20264511,Tribunal de Justiça,Desenvolvimento de Software,193685.6,8,48,0,1,0,0.7428,0,0,0.003243703798382117
LIC-20264512,Ministério da Educação,Desenvolvimento de Software,228234.78,4,56,0,1,0,0.9325,0,0,0.015344607283029976
LIC-20264513,Governo Estadual,Desenvolvimento de Software,749264.53,5,69,0,0,0,0.7199,0,0,0.0022588140469983337
LIC-20264514,Tribunal de Justiça,Equipamentos de TI,64550.72,7,52,0,0,0,0.6807,0,0,0.004872731729881633
LIC-20264515,Tribunal de Justiça,Consultoria em Governança,238524.28,8,40,0,0,0,0.652,0,0,0.002326098904877571
LIC-20264516,Governo Estadual,Equipamentos de TI,127991.19,8,70,0,1,1,0.6839,0,0,0.002105684597982602
LIC-20264517,Prefeitura Metropolitana,Consultoria em Governança,257004.68,9,40,0,0,0,0.4977,0,0,0.002594076454047263
LIC-20264518,Prefeitura Metropolitana,Serviços de Cloud Computing,267083.3,2,56,0,1,1,0.6456,0,0,0.09013074321486719
LIC-20264519,Ministério da Tecnologia,Consultoria em Governança,1397049.41,5,61,0,0,0,0.44,0,0,0.00358618847742488
LIC-20264520,Prefeitura Metropolitana,Desenvolvimento de Software,794640.97,6,57,0,0,0,0.6638,0,0,0.0014610725175449838
LIC-20264521,Prefeitura Metropolitana,Equipamentos de TI,129402.93,6,28,0,0,1,0.6447,0,0,0.005015476668452472
LIC-20264522,Governo Estadual,Suporte Técnico e Helpdesk,101949.54,10,24,0,1,0,0.7759,0,0,0.003854550593985585
LIC-20264523,Secretaria de Infraestrutura,Segurança da Informação,95079.1,7,71,0,1,1,0.7746,0,0,0.0031606811278655864
LIC-20264524,Ministério da Saúde,Suporte Técnico e Helpdesk,139669.26,11,45,0,0,1,0.7788,0,0,0.004318073301705547
LIC-20264525,Ministério da Tecnologia,Suporte Técnico e Helpdesk,216499.45,10,48,0,0,0,0.8459,1,0,0.068399427426141
LIC-20264526,Tribunal de Justiça,Serviços de Cloud Computing,1640174.87,4,59,0,0,0,0.713,0,0,0.002586474648484145
LIC-20264527,Tribunal de Justiça,Suporte Técnico e Helpdesk,104281.13,3,63,1,0,1,0.5731,0,0,0.3837372667553456
LIC-20264528,Tribunal de Justiça,Segurança da Informação,1534528.63,5,37,0,1,1,0.5488,0,0,0.0009060108101114895
LIC-20264529,Defensoria Pública,Consultoria em Governança,1144388.64,6,46,0,1,0,0.8367,0,0,0.010770214496892937
LIC-20264530,Defensoria Pública,Equipamentos de TI,641365.77,6,46,0,1,0,0.9203,0,0,0.015224809721938001
LIC-20264531,Ministério da Educação,Equipamentos de TI,146091.64,2,37,0,0,0,0.7442,0,0,0.10794740180477991
LIC-20264532,Tribunal de Justiça,Suporte Técnico e Helpdesk,95618.43,3,54,0,1,0,0.7469,0,0,0.008370504410309858
LIC-20264533,Secretaria de Infraestrutura,Serviços de Cloud Computing,163351.59,4,78,0,0,0,0.918,0,0,0.01667673931790636
LIC-20264534,Defensoria Pública,Suporte Técnico e Helpdesk,50000.0,8,79,0,0,0,0.6783,0,0,0.007919970938143705
LIC-20264535,Ministério da Saúde,Equipamentos de TI,142935.78,3,48,0,0,0,0.4338,0,0,0.0053673917010630045
LIC-20264536,Ministério da Tecnologia,Segurança da Informação,1308610.32,7,27,0,0,1,0.9179,0,0,0.02736342718130737
LIC-20264537,Ministério da Tecnologia,Equipamentos de TI,1813803.07,5,63,0,1,0,0.7047,0,0,0.002534445057449646
LIC-20264538,Ministério da Saúde,Suporte Técnico e Helpdesk,240862.04,7,47,0,1,1,0.6238,0,0,0.0028080341559981003
LIC-20264539,Governo Estadual,Equipamentos de TI,172553.16,3,38,0,0,0,0.693,0,0,0.0026596340447338964
LIC-20264540,Tribunal de Justiça,Suporte Técnico e Helpdesk,184891.77,2,44,0,0,0,0.6669,0,0,0.07990225838431382
LIC-20264541,Secretaria de Infraestrutura,Consultoria em Governança,128544.63,4,51,0,1,0,0.7251,0,0,0.00491014709760607
LIC-20264542,Secretaria de Infraestrutura,Consultoria em Governança,1322231.01,8,65,0,0,0,0.5495,0,0,0.002162749301419899
LIC-20264543,Prefeitura Metropolitana,Equipamentos de TI,847867.9,5,20,0,0,1,0.5818,0,0,0.00395532607867786
LIC-20264544,Ministério da Saúde,Segurança da Informação,82833.01,6,53,0,0,0,0.8082,0,0,0.010393309022699629
LIC-20264545,Ministério da Saúde,Serviços de Cloud Computing,55875.24,13,56,0,0,1,0.8241,0,0,0.03388141443252473
LIC-20264546,Ministério da Tecnologia,Equipamentos de TI,355520.28,6,36,0,0,0,0.9617,0,0,0.011317964027212347
LIC-20264547,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,79530.55,6,37,0,0,1,0.7194,0,0,0.0039851721890867935
LIC-20264548,Tribunal de Justiça,Suporte Técnico e Helpdesk,184631.33,8,48,0,1,0,0.7746,0,0,0.003149557257244172
LIC-20264549,Ministério da Educação,Segurança da Informação,2536733.22,4,47,0,0,1,0.7257,0,0,0.009888277436708443
LIC-20264550,Secretaria de Infraestrutura,Serviços de Cloud Computing,1469509.53,10,40,0,1,0,0.919,0,0,0.0250427372352538
LIC-20264551,Defensoria Pública,Desenvolvimento de Software,65991.67,7,55,0,1,0,0.5966,0,0,0.004721906529150701
LIC-20264552,Governo Estadual,Segurança da Informação,256295.15,11,47,0,1,0,0.731,0,0,0.0037588856085080313
LIC-20264553,Defensoria Pública,Consultoria em Governança,4158806.28,6,28,0,0,0,0.4276,0,0,0.024693291105612993
LIC-20264554,Prefeitura Metropolitana,Desenvolvimento de Software,372270.86,9,15,0,1,1,0.3693,0,0,0.008885188525670985
LIC-20264555,Ministério da Tecnologia,Desenvolvimento de Software,50000.0,6,49,0,0,0,0.7564,0,0,0.004567806482636485
LIC-20264556,Ministério da Tecnologia,Desenvolvimento de Software,292796.5,5,63,0,0,0,0.7448,0,0,0.002943578115522166
LIC-20264557,Defensoria Pública,Desenvolvimento de Software,941460.11,7,43,0,0,0,0.9943,0,0,0.016494686168664147
LIC-20264558,Ministério da Tecnologia,Serviços de Cloud Computing,102484.5,6,77,0,0,0,0.9343,0,0,0.017356068906156846
LIC-20264559,Ministério da Educação,Suporte Técnico e Helpdesk,394411.41,2,43,0,0,1,0.741,0,0,0.1251214730101643
LIC-20264560,Prefeitura Metropolitana,Serviços de Cloud Computing,105185.76,8,40,0,0,1,0.6727,0,0,0.004662809241430879
LIC-20264561,Tribunal de Justiça,Equipamentos de TI,148432.91,5,46,0,1,0,0.8938,0,0,0.014978064959761197
LIC-20264562,Ministério da Educação,Suporte Técnico e Helpdesk,313102.21,5,12,0,0,0,0.7698,0,0,0.04519392073774509
LIC-20264563,Ministério da Saúde,Equipamentos de TI,51885.23,4,53,0,1,0,0.8605,0,0,0.015606660129663883
LIC-20264564,Ministério da Saúde,Serviços de Cloud Computing,353202.09,5,60,0,0,0,0.377,0,0,0.005499824297472148
LIC-20264565,Governo Estadual,Suporte Técnico e Helpdesk,417227.49,2,69,1,1,0,0.6262,1,1,0.8776636572415976
LIC-20264566,Secretaria de Infraestrutura,Serviços de Cloud Computing,7597767.13,4,48,0,0,1,0.6416,0,0,0.10824964952824523
LIC-20264567,Ministério da Educação,Serviços de Cloud Computing,222129.92,5,43,1,1,1,0.6948,0,0,0.4392247398841958
LIC-20264568,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,190088.04,7,44,0,0,1,0.8129,0,0,0.014722334373127213
LIC-20264569,Ministério da Educação,Suporte Técnico e Helpdesk,225494.12,9,28,0,0,0,0.8914,0,0,0.014888196701834113
LIC-20264570,Tribunal de Justiça,Serviços de Cloud Computing,50000.0,9,38,0,0,0,0.6185,0,0,0.004774402718793293
LIC-20264571,Tribunal de Justiça,Equipamentos de TI,231699.36,7,59,0,0,1,0.8298,0,0,0.015904163485453
LIC-20264572,Secretaria de Infraestrutura,Consultoria em Governança,50000.0,6,42,1,0,0,0.4667,1,0,0.3739815708539089
LIC-20264573,Defensoria Pública,Serviços de Cloud Computing,567774.16,6,72,0,1,0,0.8293,0,0,0.014993806166150253
LIC-20264574,Prefeitura Metropolitana,Segurança da Informação,679322.45,8,30,1,1,0,0.56,1,0,0.4255235807246242
LIC-20264575,Tribunal de Justiça,Segurança da Informação,137460.75,7,41,0,1,1,0.3602,0,0,0.0026672430912078886
LIC-20264576,Defensoria Pública,Equipamentos de TI,156338.77,4,55,0,0,0,0.6059,0,0,0.002722692412497245
LIC-20264577,Tribunal de Justiça,Desenvolvimento de Software,199116.71,6,41,0,0,0,0.7957,0,0,0.003332560621011929
LIC-20264578,Ministério da Tecnologia,Suporte Técnico e Helpdesk,181427.72,6,41,0,0,0,0.738,0,0,0.0029415287362336544
LIC-20264579,Ministério da Educação,Suporte Técnico e Helpdesk,173737.96,2,44,0,1,1,0.6265,0,0,0.07911601165105299
LIC-20264580,Tribunal de Justiça,Segurança da Informação,235891.22,4,42,0,1,0,0.7179,0,0,0.004273555607717354
LIC-20264581,Governo Estadual,Segurança da Informação,131391.16,8,47,0,0,0,0.8562,0,0,0.010457424073576275
LIC-20264582,Defensoria Pública,Suporte Técnico e Helpdesk,138811.26,6,34,0,0,0,0.6925,0,0,0.004843227020044416
LIC-20264583,Defensoria Pública,Segurança da Informação,207324.26,7,52,0,0,1,0.6929,0,0,0.003833617493648978
LIC-20264584,Ministério da Saúde,Consultoria em Governança,583663.41,7,12,1,0,0,0.9246,1,1,0.9784117330409081
LIC-20264585,Ministério da Educação,Equipamentos de TI,396683.45,3,77,0,0,0,0.8789,0,0,0.021869202671012312
LIC-20264586,Defensoria Pública,Equipamentos de TI,599343.7,11,15,0,0,0,0.5932,0,0,0.0026420442825045598
LIC-20264587,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,816326.26,2,14,0,1,0,0.325,1,1,0.7634474683497904
LIC-20264588,Ministério da Tecnologia,Suporte Técnico e Helpdesk,497383.11,5,34,1,0,0,0.9794,1,1,0.8809571011773094
LIC-20264589,Tribunal de Justiça,Serviços de Cloud Computing,1139080.5,9,26,0,1,0,0.499,0,0,0.001927519560093014
LIC-20264590,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,182758.34,5,45,0,1,0,0.2815,0,0,0.00824355646863615
LIC-20264591,Secretaria de Infraestrutura,Consultoria em Governança,132368.21,6,50,0,0,0,0.8609,0,0,0.009464085066192894
LIC-20264592,Ministério da Tecnologia,Consultoria em Governança,342944.17,4,57,0,0,0,0.6025,0,0,0.002118474294218756
LIC-20264593,Ministério da Educação,Suporte Técnico e Helpdesk,217486.67,5,20,0,0,0,0.844,0,0,0.013506720105163064
LIC-20264594,Ministério da Saúde,Serviços de Cloud Computing,50000.0,3,46,1,1,0,0.8689,1,1,0.8386404156728644
LIC-20264595,Ministério da Tecnologia,Equipamentos de TI,182305.18,8,46,0,1,0,0.8056,0,0,0.012151580081792214
LIC-20264596,Prefeitura Metropolitana,Consultoria em Governança,206039.22,7,53,0,1,0,0.8199,0,0,0.011973950287020392
LIC-20264597,Ministério da Educação,Consultoria em Governança,50000.0,6,53,0,0,0,0.7561,0,0,0.004533931143883098
LIC-20264598,Tribunal de Justiça,Suporte Técnico e Helpdesk,409848.11,5,53,0,1,1,0.7541,0,0,0.0025891252281188474
LIC-20264599,Secretaria de Infraestrutura,Segurança da Informação,648628.88,6,56,0,0,0,0.6604,0,0,0.0020029344183588042
LIC-20264600,Ministério da Educação,Equipamentos de TI,364098.11,4,58,1,1,0,0.704,0,0,0.27238239659267643
LIC-20264601,Ministério da Educação,Desenvolvimento de Software,813413.11,8,26,0,0,0,0.6344,0,0,0.0017510570210689863
LIC-20264602,Governo Estadual,Suporte Técnico e Helpdesk,1247536.13,5,73,0,1,0,0.5784,0,0,0.0032276413885770116
LIC-20264603,Defensoria Pública,Serviços de Cloud Computing,186243.53,5,33,0,0,0,0.7287,0,0,0.004109913133604992
LIC-20264604,Prefeitura Metropolitana,Serviços de Cloud Computing,1071620.52,2,52,0,0,1,0.8401,1,1,0.6892967471020371
LIC-20264605,Ministério da Saúde,Suporte Técnico e Helpdesk,784902.88,6,59,0,0,0,0.8742,0,0,0.014139280075209598
LIC-20264606,Ministério da Saúde,Desenvolvimento de Software,150148.64,2,42,0,0,0,0.7639,0,0,0.11209403909438147
LIC-20264607,Defensoria Pública,Suporte Técnico e Helpdesk,110575.68,3,28,0,0,1,0.549,0,0,0.005222264228091017
LIC-20264608,Governo Estadual,Consultoria em Governança,61296.54,11,69,0,1,1,0.366,0,0,0.006807054573665606
LIC-20264609,Secretaria de Infraestrutura,Serviços de Cloud Computing,161198.83,6,54,0,0,0,0.8182,0,0,0.01064941687875725
LIC-20264610,Secretaria de Infraestrutura,Desenvolvimento de Software,468587.01,6,34,0,1,1,0.892,0,0,0.02078751098051363
LIC-20264611,Ministério da Saúde,Equipamentos de TI,329537.19,4,14,0,0,1,0.7423,0,0,0.06486843969758818
LIC-20264612,Ministério da Educação,Consultoria em Governança,559186.63,4,49,0,1,0,0.7497,0,0,0.0034660868593371042
LIC-20264613,Ministério da Tecnologia,Equipamentos de TI,833834.16,3,6,0,0,0,0.7169,0,0,0.0534507145149577
LIC-20264614,Defensoria Pública,Suporte Técnico e Helpdesk,312544.97,6,63,0,0,1,0.7045,0,0,0.0037797654057917917
LIC-20264615,Defensoria Pública,Desenvolvimento de Software,1141462.57,8,40,0,0,0,0.9541,0,0,0.013352387917571833
LIC-20264616,Ministério da Educação,Segurança da Informação,694777.74,7,27,0,0,1,0.7434,0,0,0.005921635585446117
LIC-20264617,Tribunal de Justiça,Consultoria em Governança,2170612.67,3,55,0,0,0,0.5716,0,0,0.004430469036194095
LIC-20264618,Defensoria Pública,Serviços de Cloud Computing,681780.83,9,49,0,0,0,0.806,0,0,0.01180273222385698
LIC-20264619,Defensoria Pública,Equipamentos de TI,801204.23,5,15,0,1,1,0.4954,0,0,0.007592891285685374
LIC-20264620,Ministério da Tecnologia,Serviços de Cloud Computing,373872.33,3,53,0,1,0,0.7743,0,0,0.0034598172487390246
LIC-20264621,Ministério da Saúde,Segurança da Informação,60323.24,5,41,1,0,0,0.9177,1,1,0.8598153166458844
LIC-20264622,Ministério da Educação,Serviços de Cloud Computing,199953.71,12,37,0,1,1,0.5661,0,0,0.0022211762198871567
LIC-20264623,Prefeitura Metropolitana,Desenvolvimento de Software,88844.96,7,41,0,0,1,0.8273,0,0,0.014800173310980198
LIC-20264624,Secretaria de Infraestrutura,Serviços de Cloud Computing,568502.33,5,36,0,0,0,0.944,0,0,0.014317184005094083
LIC-20264625,Ministério da Educação,Consultoria em Governança,3887495.24,5,82,0,1,1,0.3883,0,0,0.05000178941655195
LIC-20264626,Ministério da Saúde,Consultoria em Governança,50000.0,6,40,0,1,1,0.7434,0,0,0.0040634965420021305
LIC-20264627,Prefeitura Metropolitana,Serviços de Cloud Computing,222535.34,7,46,0,1,1,0.724,0,0,0.003221983229417824
LIC-20264628,Defensoria Pública,Equipamentos de TI,729520.26,4,33,0,1,0,0.5991,0,0,0.0035953400313900774
LIC-20264629,Ministério da Tecnologia,Serviços de Cloud Computing,194351.38,7,48,0,0,1,0.8301,0,0,0.015157000268142548
LIC-20264630,Ministério da Saúde,Consultoria em Governança,1263126.39,7,79,0,0,1,0.6139,0,0,0.00653822295636918
LIC-20264631,Tribunal de Justiça,Suporte Técnico e Helpdesk,50000.0,8,21,0,0,0,0.8219,0,0,0.024418734813173373
LIC-20264632,Ministério da Saúde,Consultoria em Governança,505780.12,3,42,0,0,1,0.7037,0,0,0.0033782128551723494
LIC-20264633,Ministério da Educação,Suporte Técnico e Helpdesk,216280.48,2,55,0,0,0,0.6745,0,0,0.08388163460141305
LIC-20264634,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,273163.68,4,32,0,0,1,0.5656,0,0,0.003943067265175869
LIC-20264635,Ministério da Saúde,Segurança da Informação,50000.0,7,52,0,0,0,0.6236,0,0,0.004877100281663255
LIC-20264636,Ministério da Saúde,Desenvolvimento de Software,177480.08,12,24,0,0,0,0.714,0,0,0.002145260820615993
LIC-20264637,Secretaria de Infraestrutura,Serviços de Cloud Computing,50000.0,5,58,0,0,0,0.8402,0,0,0.011043249765761627
LIC-20264638,Tribunal de Justiça,Equipamentos de TI,784638.85,7,64,1,1,0,0.9117,1,1,0.8187513395995396
LIC-20264639,Tribunal de Justiça,Serviços de Cloud Computing,412117.68,3,17,0,0,0,0.5132,0,0,0.005539366787560293
LIC-20264640,Ministério da Educação,Desenvolvimento de Software,159081.02,3,43,1,0,1,0.6011,1,0,0.36566313134014217
LIC-20264641,Secretaria de Infraestrutura,Desenvolvimento de Software,542203.25,7,59,0,0,0,0.6343,0,0,0.0025469066254238614
LIC-20264642,Ministério da Saúde,Equipamentos de TI,122869.4,4,34,0,0,0,0.6646,0,0,0.00427104385942827
LIC-20264643,Tribunal de Justiça,Consultoria em Governança,84771.26,6,62,0,1,0,0.7955,0,0,0.005473371653556682
LIC-20264644,Ministério da Educação,Serviços de Cloud Computing,613605.93,5,50,0,0,0,0.7731,0,0,0.002535495563119364
LIC-20264645,Ministério da Educação,Consultoria em Governança,166436.19,4,35,0,0,1,0.9079,0,0,0.03069825547607229
LIC-20264646,Ministério da Tecnologia,Consultoria em Governança,58658.81,5,15,0,0,1,0.4877,0,0,0.005703783987573492
LIC-20264647,Ministério da Tecnologia,Desenvolvimento de Software,592763.58,3,45,0,0,1,0.6124,0,0,0.0029523629798414936
LIC-20264648,Secretaria de Infraestrutura,Segurança da Informação,174206.47,7,55,1,0,0,0.8877,1,1,0.837745173866145
LIC-20264649,Ministério da Educação,Equipamentos de TI,533125.02,6,28,0,0,0,0.4126,0,0,0.0035995179342119665
LIC-20264650,Governo Estadual,Segurança da Informação,2001961.11,3,28,0,0,0,0.7985,0,0,0.004143446437271529
LIC-20264651,Tribunal de Justiça,Segurança da Informação,809218.86,6,27,0,0,0,0.7891,0,0,0.0017872337918349314
LIC-20264652,Tribunal de Justiça,Segurança da Informação,139628.8,9,37,0,1,0,0.5539,0,0,0.004242371486819298
LIC-20264653,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,599613.4,10,51,0,0,0,0.8067,0,0,0.01673975254616227
LIC-20264654,Ministério da Educação,Serviços de Cloud Computing,278524.08,2,52,0,0,0,0.6766,0,0,0.08490110887178785
LIC-20264655,Tribunal de Justiça,Desenvolvimento de Software,1155307.14,2,75,0,0,0,0.8561,1,1,0.6996005039864213
LIC-20264656,Governo Estadual,Equipamentos de TI,566583.57,4,66,0,0,1,0.6191,0,0,0.0031142791932918727
LIC-20264657,Ministério da Tecnologia,Desenvolvimento de Software,1576459.97,5,55,0,0,0,0.8132,0,0,0.009684099133919093
LIC-20264658,Secretaria de Infraestrutura,Consultoria em Governança,139435.14,5,41,0,1,1,0.5777,0,0,0.0022050214364269976
LIC-20264659,Governo Estadual,Desenvolvimento de Software,744865.05,6,72,0,0,0,0.806,0,0,0.011655145473201454
LIC-20264660,Secretaria de Infraestrutura,Serviços de Cloud Computing,93972.5,5,47,0,0,1,0.6957,0,0,0.00402270226380562
LIC-20264661,Defensoria Pública,Serviços de Cloud Computing,50000.0,6,27,0,0,0,0.5468,0,0,0.006253780155993533
LIC-20264662,Ministério da Educação,Consultoria em Governança,889486.45,6,56,0,0,1,0.2823,0,0,0.0042062867196530915
LIC-20264663,Prefeitura Metropolitana,Consultoria em Governança,1423149.85,9,32,0,0,1,0.6636,0,0,0.00538255778703137
LIC-20264664,Governo Estadual,Desenvolvimento de Software,123063.67,3,44,0,0,0,0.4714,0,0,0.004051462934052988
LIC-20264665,Ministério da Educação,Serviços de Cloud Computing,93526.36,4,81,0,0,0,0.9023,0,0,0.01206383399712263
LIC-20264666,Secretaria de Infraestrutura,Equipamentos de TI,274564.4,12,42,0,0,0,0.5847,0,0,0.0024131377311410306
LIC-20264667,Defensoria Pública,Desenvolvimento de Software,158194.11,5,57,0,1,0,0.7454,0,0,0.004444050244209446
LIC-20264668,Ministério da Tecnologia,Equipamentos de TI,1722247.53,4,49,0,0,0,0.8331,0,0,0.01366256839823786
LIC-20264669,Ministério da Educação,Segurança da Informação,372883.32,5,14,1,1,0,0.3332,1,1,0.872612454331152
LIC-20264670,Governo Estadual,Consultoria em Governança,1048107.81,6,46,1,0,0,0.9789,1,1,0.8549015967897641
LIC-20264671,Secretaria de Infraestrutura,Consultoria em Governança,1462253.12,10,45,0,0,0,0.9535,0,0,0.017762469243653135
LIC-20264672,Ministério da Tecnologia,Equipamentos de TI,57413.96,2,45,0,0,0,0.8947,1,0,0.4954032520572937
LIC-20264673,Ministério da Tecnologia,Consultoria em Governança,106246.8,4,40,0,0,1,0.9087,0,0,0.022540379159269985
LIC-20264674,Governo Estadual,Consultoria em Governança,72601.17,9,60,0,0,1,0.5223,0,0,0.0018497526010153947
LIC-20264675,Defensoria Pública,Desenvolvimento de Software,50000.0,3,29,0,0,0,0.9299,0,0,0.016773879626547264
LIC-20264676,Governo Estadual,Desenvolvimento de Software,143743.58,7,44,0,0,1,0.8213,0,0,0.014821416698831856
LIC-20264677,Defensoria Pública,Suporte Técnico e Helpdesk,344124.06,5,60,1,1,0,0.8696,1,1,0.8254212872882687
LIC-20264678,Tribunal de Justiça,Segurança da Informação,1614995.87,7,45,0,0,1,0.8516,0,0,0.02565742666372933
LIC-20264679,Ministério da Saúde,Serviços de Cloud Computing,657806.99,3,49,0,1,0,0.4085,0,0,0.003917397861957767
LIC-20264680,Ministério da Saúde,Segurança da Informação,126337.09,5,34,0,0,1,0.5871,0,0,0.004084081159583624
