uasg,orgao,porte,data,volume_contratado_ti_milhares,quantidade_processos,pressao_controle_tcu,volume_impugnacoes,latencia_media_dias,pressao_tcu_lag1,pressao_tcu_lag2
150094,Tribunal Regional Federal 25,Médio,2023-06-01,2747.07,8,6,0,212.23,3,2
150094,Tribunal Regional Federal 25,Médio,2023-07-01,1028.44,6,1,0,145.61,6,3
150094,Tribunal Regional Federal 25,Médio,2023-08-01,252.69,4,1,1,156.67,1,6
150094,Tribunal Regional Federal 25,Médio,2023-09-01,1385.86,4,10,1,230.79,1,1
150094,Tribunal Regional Federal 25,Médio,2023-10-01,1942.86,10,4,2,194.5,10,1
150094,Tribunal Regional Federal 25,Médio,2023-11-01,2812.78,7,3,1,173.82,4,10
150094,Tribunal Regional Federal 25,Médio,2023-12-01,425.91,4,2,0,139.05,3,4
150094,Tribunal Regional Federal 25,Médio,2024-01-01,2401.71,7,3,2,176.29,2,3
150094,Tribunal Regional Federal 25,Médio,2024-02-01,373.92,1,4,0,190.09,3,2
150094,Tribunal Regional Federal 25,Médio,2024-03-01,3933.79,9,3,6,210.83,4,3
150094,Tribunal Regional Federal 25,Médio,2024-04-01,686.52,5,5,3,207.83,3,4
150094,Tribunal Regional Federal 25,Médio,2024-05-01,777.81,4,3,0,176.87,5,3
150094,Tribunal Regional Federal 25,Médio,2024-06-01,3774.18,12,4,4,197.58,3,5
150094,Tribunal Regional Federal 25,Médio,2024-07-01,3195.51,9,5,1,184.09,4,3
150094,Tribunal Regional Federal 25,Médio,2024-08-01,490.61,4,2,0,162.05,5,4
150094,Tribunal Regional Federal 25,Médio,2024-09-01,2247.87,6,6,1,199.48,2,5
150094,Tribunal Regional Federal 25,Médio,2024-10-01,1911.34,9,6,1,181.04,6,2
150094,Tribunal Regional Federal 25,Médio,2024-11-01,754.48,7,5,0,185.69,6,6
150094,Tribunal Regional Federal 25,Médio,2024-12-01,3197.76,8,7,0,178.48,5,6
150094,Tribunal Regional Federal 25,Médio,2025-01-01,453.64,3,4,0,199.91,7,5
150094,Tribunal Regional Federal 25,Médio,2025-02-01,778.16,6,6,1,219.04,4,7
150094,Tribunal Regional Federal 25,Médio,2025-03-01,1221.4,5,3,0,163.31,6,4
150094,Tribunal Regional Federal 25,Médio,2025-04-01,3071.0,8,6,2,191.73,3,6
150094,Tribunal Regional Federal 25,Médio,2025-05-01,862.13,5,6,0,193.99,6,3
150094,Tribunal Regional Federal 25,Médio,2025-06-01,3311.09,9,8,2,231.13,6,6
150094,Tribunal Regional Federal 25,Médio,2025-07-01,1263.09,4,4,2,184.02,8,6
150094,Tribunal Regional Federal 25,Médio,2025-08-01,998.02,6,5,1,203.09,4,8
150094,Tribunal Regional Federal 25,Médio,2025-09-01,1336.07,4,4,1,184.01,5,4
150094,Tribunal Regional Federal 25,Médio,2025-10-01,970.5,12,6,2,211.44,4,5
150094,Tribunal Regional Federal 25,Médio,2025-11-01,1684.32,7,7,4,186.15,6,4
150094,Tribunal Regional Federal 25,Médio,2025-12-01,2040.16,7,5,1,183.88,7,6
150095,Tribunal Regional Federal 26,Médio,2021-01-01,2179.58,7,1,2,170.2,3,3
150095,Tribunal Regional Federal 26,Médio,2021-02-01,2232.11,7,0,0,155.03,1,3
150095,Tribunal Regional Federal 26,Médio,2021-03-01,1945.29,5,1,3,172.24,0,1
150095,Tribunal Regional Federal 26,Médio,2021-04-01,134.68,2,4,1,190.78,1,0
150095,Tribunal Regional Federal 26,Médio,2021-05-01,1134.55,6,1,2,164.31,4,1
150095,Tribunal Regional Federal 26,Médio,2021-06-01,1625.6,5,3,1,165.47,1,4
150095,Tribunal Regional Federal 26,Médio,2021-07-01,976.7,4,2,0,157.12,3,1
150095,Tribunal Regional Federal 26,Médio,2021-08-01,2451.39,6,1,2,155.98,2,3
150095,Tribunal Regional Federal 26,Médio,2021-09-01,1384.83,5,4,3,197.47,1,2
150095,Tribunal Regional Federal 26,Médio,2021-10-01,3284.26,11,2,2,178.34,4,1
150095,Tribunal Regional Federal 26,Médio,2021-11-01,3168.09,10,0,2,135.37,2,4
150095,Tribunal Regional Federal 26,Médio,2021-12-01,898.08,5,0,0,134.04,0,2
150095,Tribunal Regional Federal 26,Médio,2022-01-01,1396.48,7,4,1,196.37,0,0
150095,Tribunal Regional Federal 26,Médio,2022-02-01,277.43,1,3,0,190.44,4,0
150095,Tribunal Regional Federal 26,Médio,2022-03-01,2981.91,11,1,3,160.53,3,4
150095,Tribunal Regional Federal 26,Médio,2022-04-01,405.44,1,1,1,154.08,1,3
150095,Tribunal Regional Federal 26,Médio,2022-05-01,552.86,5,4,2,184.56,1,1
150095,Tribunal Regional Federal 26,Médio,2022-06-01,3959.94,9,5,2,198.58,4,1
150095,Tribunal Regional Federal 26,Médio,2022-07-01,1315.73,5,1,0,150.22,5,4
150095,Tribunal Regional Federal 26,Médio,2022-08-01,822.08,5,1,1,147.14,1,5
150095,Tribunal Regional Federal 26,Médio,2022-09-01,1819.18,7,5,0,193.33,1,1
150095,Tribunal Regional Federal 26,Médio,2022-10-01,1339.69,11,1,1,156.74,5,1
150095,Tribunal Regional Federal 26,Médio,2022-11-01,1201.28,9,1,5,151.89,1,5
150095,Tribunal Regional Federal 26,Médio,2022-12-01,2598.47,7,5,1,167.66,1,1
150095,Tribunal Regional Federal 26,Médio,2023-01-01,1965.27,6,4,1,195.94,5,1
150095,Tribunal Regional Federal 26,Médio,2023-02-01,1819.72,7,2,2,189.5,4,5
150095,Tribunal Regional Federal 26,Médio,2023-03-01,960.74,7,7,2,204.56,2,4
150095,Tribunal Regional Federal 26,Médio,2023-04-01,988.95,6,4,1,175.51,7,2
150095,Tribunal Regional Federal 26,Médio,2023-05-01,567.14,7,5,0,190.65,4,7
150095,Tribunal Regional Federal 26,Médio,2023-06-01,2073.58,6,5,1,199.09,5,4
150095,Tribunal Regional Federal 26,Médio,2023-07-01,912.62,3,3,0,164.17,5,5
150095,Tribunal Regional Federal 26,Médio,2023-08-01,1252.65,5,3,2,163.33,3,5
150095,Tribunal Regional Federal 26,Médio,2023-09-01,2936.36,9,5,0,197.24,3,3
150095,Tribunal Regional Federal 26,Médio,2023-10-01,798.0,10,1,0,162.44,5,3
150095,Tribunal Regional Federal 26,Médio,2023-11-01,3351.25,15,3,1,158.92,1,5
150095,Tribunal Regional Federal 26,Médio,2023-12-01,1647.98,5,4,0,157.31,3,1
150095,Tribunal Regional Federal 26,Médio,2024-01-01,1359.99,4,5,2,204.98,4,3
150095,Tribunal Regional Federal 26,Médio,2024-02-01,531.09,2,3,1,184.79,5,4
150095,Tribunal Regional Federal 26,Médio,2024-03-01,2100.05,5,2,0,162.84,3,5
150095,Tribunal Regional Federal 26,Médio,2024-04-01,1281.31,5,5,1,193.55,2,3
150095,Tribunal Regional Federal 26,Médio,2024-05-01,302.18,6,7,1,204.89,5,2
150095,Tribunal Regional Federal 26,Médio,2024-06-01,938.18,9,6,3,203.89,7,5
150095,Tribunal Regional Federal 26,Médio,2024-07-01,1108.37,3,2,1,160.7,6,7
150095,Tribunal Regional Federal 26,Médio,2024-08-01,176.78,1,7,1,208.42,2,6
150095,Tribunal Regional Federal 26,Médio,2024-09-01,1162.61,3,7,2,215.07,7,2
150095,Tribunal Regional Federal 26,Médio,2024-10-01,3949.38,15,6,1,214.68,7,7
150095,Tribunal Regional Federal 26,Médio,2024-11-01,4422.35,12,6,5,196.01,6,7
150095,Tribunal Regional Federal 26,Médio,2024-12-01,955.64,8,4,0,169.06,6,6
150095,Tribunal Regional Federal 26,Médio,2025-01-01,446.52,3,4,1,194.05,4,6
150095,Tribunal Regional Federal 26,Médio,2025-02-01,1319.25,6,3,2,195.25,4,4
150095,Tribunal Regional Federal 26,Médio,2025-03-01,2114.58,7,1,3,154.77,3,4
150095,Tribunal Regional Federal 26,Médio,2025-04-01,1815.56,7,3,0,162.69,1,3
150095,Tribunal Regional Federal 26,Médio,2025-05-01,393.69,4,4,0,176.66,3,1
150095,Tribunal Regional Federal 26,Médio,2025-06-01,1616.36,6,3,1,174.32,4,3
150095,Tribunal Regional Federal 26,Médio,2025-07-01,844.31,4,3,1,168.42,3,4
150095,Tribunal Regional Federal 26,Médio,2025-08-01,3428.15,10,6,2,208.41,3,3
150095,Tribunal Regional Federal 26,Médio,2025-09-01,656.0,7,6,1,203.29,6,3
150095,Tribunal Regional Federal 26,Médio,2025-10-01,3018.42,12,2,2,174.91,6,6
150095,Tribunal Regional Federal 26,Médio,2025-11-01,4211.16,11,3,2,155.07,2,6
150095,Tribunal Regional Federal 26,Médio,2025-12-01,736.57,2,7,2,208.6,3,2
150096,Tribunal Regional Federal 27,Médio,2021-01-01,1164.2,4,2,0,187.24,4,4
150096,Tribunal Regional Federal 27,Médio,2021-02-01,66.01,1,3,0,183.53,2,4
150096,Tribunal Regional Federal 27,Médio,2021-03-01,2198.66,9,3,2,168.47,3,2
150096,Tribunal Regional Federal 27,Médio,2021-04-01,738.61,4,2,0,153.05,3,3
150096,Tribunal Regional Federal 27,Médio,2021-05-01,2035.9,5,1,0,154.09,2,3
150096,Tribunal Regional Federal 27,Médio,2021-06-01,925.2,4,4,1,179.69,1,2
150096,Tribunal Regional Federal 27,Médio,2021-07-01,243.25,3,1,2,162.48,4,1
150096,Tribunal Regional Federal 27,Médio,2021-08-01,712.31,4,2,1,167.49,1,4
150096,Tribunal Regional Federal 27,Médio,2021-09-01,310.03,5,5,0,182.15,2,1
150096,Tribunal Regional Federal 27,Médio,2021-10-01,2550.23,10,1,0,157.37,5,2
150096,Tribunal Regional Federal 27,Médio,2021-11-01,3136.18,9,3,3,161.11,1,5
150096,Tribunal Regional Federal 27,Médio,2021-12-01,552.07,5,2,1,140.77,3,1
150096,Tribunal Regional Federal 27,Médio,2022-01-01,1355.97,5,2,2,179.64,2,3
150096,Tribunal Regional Federal 27,Médio,2022-02-01,1884.84,5,2,0,165.48,2,2
150096,Tribunal Regional Federal 27,Médio,2022-03-01,542.17,9,4,2,204.28,2,2
150096,Tribunal Regional Federal 27,Médio,2022-04-01,508.02,4,3,0,174.48,4,2
150096,Tribunal Regional Federal 27,Médio,2022-05-01,2888.36,7,2,1,145.03,3,4
150096,Tribunal Regional Federal 27,Médio,2022-06-01,2122.91,6,5,2,203.02,2,3
150096,Tribunal Regional Federal 27,Médio,2022-07-01,421.45,3,5,1,193.91,5,2
150096,Tribunal Regional Federal 27,Médio,2022-08-01,1209.87,7,4,1,187.6,5,5
150096,Tribunal Regional Federal 27,Médio,2022-09-01,862.34,6,5,1,194.48,4,5
150096,Tribunal Regional Federal 27,Médio,2022-10-01,2233.8,11,0,1,143.59,5,4
150096,Tribunal Regional Federal 27,Médio,2022-11-01,3972.45,11,1,2,136.44,0,5
150096,Tribunal Regional Federal 27,Médio,2022-12-01,1091.09,6,2,5,152.07,1,0
150096,Tribunal Regional Federal 27,Médio,2023-01-01,2469.7,7,4,1,205.37,2,1
150096,Tribunal Regional Federal 27,Médio,2023-02-01,1427.03,6,2,0,172.29,4,2
150096,Tribunal Regional Federal 27,Médio,2023-03-01,925.61,9,4,2,178.17,2,4
150096,Tribunal Regional Federal 27,Médio,2023-04-01,2149.69,5,4,0,194.67,4,2
150096,Tribunal Regional Federal 27,Médio,2023-05-01,414.0,8,1,4,176.15,4,4
150096,Tribunal Regional Federal 27,Médio,2023-06-01,3749.64,9,9,4,239.55,1,4
150096,Tribunal Regional Federal 27,Médio,2023-07-01,407.57,3,5,2,196.3,9,1
150096,Tribunal Regional Federal 27,Médio,2023-08-01,1830.58,6,1,1,157.31,5,9
150096,Tribunal Regional Federal 27,Médio,2023-09-01,1428.62,6,10,1,244.25,1,5
150096,Tribunal Regional Federal 27,Médio,2023-10-01,2068.98,10,8,3,227.55,10,1
150096,Tribunal Regional Federal 27,Médio,2023-11-01,3435.67,10,4,3,177.71,8,10
150096,Tribunal Regional Federal 27,Médio,2023-12-01,420.57,6,2,1,143.16,4,8
150096,Tribunal Regional Federal 27,Médio,2024-01-01,1487.58,4,2,0,181.64,2,4
150096,Tribunal Regional Federal 27,Médio,2024-02-01,253.66,2,7,1,224.69,2,2
150096,Tribunal Regional Federal 27,Médio,2024-03-01,301.58,6,3,0,193.38,7,2
150096,Tribunal Regional Federal 27,Médio,2024-04-01,4100.74,10,2,1,170.12,3,7
150096,Tribunal Regional Federal 27,Médio,2024-05-01,213.37,4,5,0,188.97,2,3
150096,Tribunal Regional Federal 27,Médio,2024-06-01,1644.03,4,6,2,222.12,5,2
150096,Tribunal Regional Federal 27,Médio,2024-07-01,626.29,4,5,3,207.43,6,5
150096,Tribunal Regional Federal 27,Médio,2024-08-01,2912.22,7,4,1,188.73,5,6
150096,Tribunal Regional Federal 27,Médio,2024-09-01,2177.2,9,8,2,215.48,4,5
150096,Tribunal Regional Federal 27,Médio,2024-10-01,3074.21,10,1,0,164.65,8,4
150096,Tribunal Regional Federal 27,Médio,2024-11-01,3248.69,9,8,1,191.02,1,8
150096,Tribunal Regional Federal 27,Médio,2024-12-01,1767.18,7,4,0,176.14,8,1
150096,Tribunal Regional Federal 27,Médio,2025-01-01,2148.81,7,4,2,214.64,4,8
150096,Tribunal Regional Federal 27,Médio,2025-02-01,646.3,2,4,0,194.35,4,4
150096,Tribunal Regional Federal 27,Médio,2025-03-01,135.65,2,7,1,218.3,4,4
150096,Tribunal Regional Federal 27,Médio,2025-04-01,755.03,5,1,2,159.59,7,4
150096,Tribunal Regional Federal 27,Médio,2025-05-01,736.26,4,9,1,222.57,1,7
150096,Tribunal Regional Federal 27,Médio,2025-06-01,1282.2,5,10,1,229.33,9,1
150096,Tribunal Regional Federal 27,Médio,2025-07-01,148.6,1,7,0,210.31,10,9
150096,Tribunal Regional Federal 27,Médio,2025-08-01,2475.23,7,5,3,210.09,7,10
150096,Tribunal Regional Federal 27,Médio,2025-09-01,590.02,2,7,1,211.3,5,7
150096,Tribunal Regional Federal 27,Médio,2025-10-01,3443.16,11,2,2,172.26,7,5
150096,Tribunal Regional Federal 27,Médio,2025-11-01,2740.57,11,2,2,138.62,2,7
150096,Tribunal Regional Federal 27,Médio,2025-12-01,126.12,1,9,4,222.93,2,2
150097,Tribunal Regional Federal 28,Médio,2021-01-01,581.08,6,2,0,177.55,3,3
150097,Tribunal Regional Federal 28,Médio,2021-02-01,1806.13,6,2,2,194.25,2,3
150097,Tribunal Regional Federal 28,Médio,2021-03-01,784.93,4,4,0,165.66,2,2
150097,Tribunal Regional Federal 28,Médio,2021-04-01,568.34,6,1,0,152.52,4,2
150097,Tribunal Regional Federal 28,Médio,2021-05-01,1707.37,4,2,0,175.7,1,4
150097,Tribunal Regional Federal 28,Médio,2021-06-01,2295.95,6,3,0,158.84,2,1
150097,Tribunal Regional Federal 28,Médio,2021-07-01,2994.05,7,1,0,162.1,3,2
150097,Tribunal Regional Federal 28,Médio,2021-08-01,313.52,4,1,0,159.25,1,3
150097,Tribunal Regional Federal 28,Médio,2021-09-01,1031.11,4,3,0,173.12,1,1
150097,Tribunal Regional Federal 28,Médio,2021-10-01,2217.78,7,1,0,160.04,3,1
150097,Tribunal Regional Federal 28,Médio,2021-11-01,3161.74,10,2,1,139.95,1,3
150097,Tribunal Regional Federal 28,Médio,2021-12-01,185.84,3,0,0,137.77,2,1
150097,Tribunal Regional Federal 28,Médio,2022-01-01,1222.14,5,4,2,203.53,0,2
150097,Tribunal Regional Federal 28,Médio,2022-02-01,1924.96,5,2,1,174.27,4,0
150097,Tribunal Regional Federal 28,Médio,2022-03-01,2320.51,7,2,2,166.68,2,4
150097,Tribunal Regional Federal 28,Médio,2022-04-01,1958.86,5,3,2,172.69,2,2
150097,Tribunal Regional Federal 28,Médio,2022-05-01,1933.69,5,2,0,172.52,3,2
150097,Tribunal Regional Federal 28,Médio,2022-06-01,416.41,4,4,2,178.34,2,3
150097,Tribunal Regional Federal 28,Médio,2022-07-01,944.86,5,4,1,182.71,4,2
150097,Tribunal Regional Federal 28,Médio,2022-08-01,572.51,5,4,4,191.4,4,4
150097,Tribunal Regional Federal 28,Médio,2022-09-01,982.39,8,5,1,192.01,4,4
150097,Tribunal Regional Federal 28,Médio,2022-10-01,1229.23,6,2,1,167.51,5,4
150097,Tribunal Regional Federal 28,Médio,2022-11-01,3631.27,14,1,2,142.7,2,5
150097,Tribunal Regional Federal 28,Médio,2022-12-01,97.21,1,0,1,133.69,1,2
150097,Tribunal Regional Federal 28,Médio,2023-01-01,419.06,5,2,2,182.68,0,1
150097,Tribunal Regional Federal 28,Médio,2023-02-01,859.25,4,4,0,191.37,2,0
150097,Tribunal Regional Federal 28,Médio,2023-03-01,1058.23,5,4,1,184.83,4,2
150097,Tribunal Regional Federal 28,Médio,2023-04-01,377.5,6,3,0,180.85,4,4
150097,Tribunal Regional Federal 28,Médio,2023-05-01,2366.59,10,3,1,164.74,3,4
150097,Tribunal Regional Federal 28,Médio,2023-06-01,1813.19,5,5,2,205.04,3,3
150097,Tribunal Regional Federal 28,Médio,2023-07-01,687.03,5,1,0,143.28,5,3
150097,Tribunal Regional Federal 28,Médio,2023-08-01,2060.75,5,2,0,165.98,1,5
150097,Tribunal Regional Federal 28,Médio,2023-09-01,2146.02,6,7,0,192.77,2,1
150097,Tribunal Regional Federal 28,Médio,2023-10-01,1684.81,10,0,3,148.94,7,2
150097,Tribunal Regional Federal 28,Médio,2023-11-01,3216.64,9,2,2,151.37,0,7
150097,Tribunal Regional Federal 28,Médio,2023-12-01,324.81,5,1,1,127.06,2,0
150097,Tribunal Regional Federal 28,Médio,2024-01-01,1224.68,9,0,2,165.77,1,2
150097,Tribunal Regional Federal 28,Médio,2024-02-01,1008.43,14,6,6,229.38,0,1
150097,Tribunal Regional Federal 28,Médio,2024-03-01,2207.03,7,5,2,194.66,6,0
150097,Tribunal Regional Federal 28,Médio,2024-04-01,2459.39,9,2,4,178.39,5,6
150097,Tribunal Regional Federal 28,Médio,2024-05-01,938.46,3,2,1,163.29,2,5
150097,Tribunal Regional Federal 28,Médio,2024-06-01,873.79,5,6,0,189.68,2,2
150097,Tribunal Regional Federal 28,Médio,2024-07-01,1662.08,4,3,0,169.15,6,2
150097,Tribunal Regional Federal 28,Médio,2024-08-01,3023.83,8,7,1,222.31,3,6
150097,Tribunal Regional Federal 28,Médio,2024-09-01,613.69,7,4,2,191.81,7,3
150097,Tribunal Regional Federal 28,Médio,2024-10-01,712.36,7,7,1,206.51,4,7
150097,Tribunal Regional Federal 28,Médio,2024-11-01,808.86,10,2,1,136.5,7,4
150097,Tribunal Regional Federal 28,Médio,2024-12-01,1059.43,3,2,1,147.41,2,7
150097,Tribunal Regional Federal 28,Médio,2025-01-01,1597.95,6,6,1,217.24,2,2
150097,Tribunal Regional Federal 28,Médio,2025-02-01,1277.93,6,1,2,175.53,6,2
150097,Tribunal Regional Federal 28,Médio,2025-03-01,1021.52,4,5,0,196.82,1,6
150097,Tribunal Regional Federal 28,Médio,2025-04-01,1539.86,6,5,1,186.98,5,1
150097,Tribunal Regional Federal 28,Médio,2025-05-01,2655.11,8,9,1,229.6,5,5
150097,Tribunal Regional Federal 28,Médio,2025-06-01,606.3,4,7,3,234.02,9,5
150097,Tribunal Regional Federal 28,Médio,2025-07-01,2994.7,7,1,0,159.68,7,9
150097,Tribunal Regional Federal 28,Médio,2025-08-01,2061.8,7,8,2,241.14,1,7
150097,Tribunal Regional Federal 28,Médio,2025-09-01,1092.44,7,6,1,177.43,8,1
150097,Tribunal Regional Federal 28,Médio,2025-10-01,1734.53,8,5,0,176.37,6,8
150097,Tribunal Regional Federal 28,Médio,2025-11-01,2849.11,9,3,3,172.6,5,6
150097,Tribunal Regional Federal 28,Médio,2025-12-01,1309.37,9,2,2,139.27,3,5
150098,Tribunal Regional Federal 29,Médio,2021-01-01,830.4,6,1,1,163.65,4,4
150098,Tribunal Regional Federal 29,Médio,2021-02-01,530.64,5,1,0,179.07,1,4
150098,Tribunal Regional Federal 29,Médio,2021-03-01,1505.05,5,1,1,161.66,1,1
150098,Tribunal Regional Federal 29,Médio,2021-04-01,519.63,6,1,1,148.05,1,1
150098,Tribunal Regional Federal 29,Médio,2021-05-01,1387.46,8,0,3,145.76,1,1
150098,Tribunal Regional Federal 29,Médio,2021-06-01,1912.9,5,7,2,209.1,0,1
150098,Tribunal Regional Federal 29,Médio,2021-07-01,817.6,5,1,2,153.01,7,0
150098,Tribunal Regional Federal 29,Médio,2021-08-01,1026.64,4,1,0,170.23,1,7
150098,Tribunal Regional Federal 29,Médio,2021-09-01,774.87,3,5,1,190.99,1,1
150098,Tribunal Regional Federal 29,Médio,2021-10-01,1412.08,11,1,2,160.88,5,1
150098,Tribunal Regional Federal 29,Médio,2021-11-01,2404.75,12,1,2,145.06,1,5
150098,Tribunal Regional Federal 29,Médio,2021-12-01,602.42,2,3,1,157.78,1,1
150098,Tribunal Regional Federal 29,Médio,2022-01-01,1278.25,5,2,3,195.34,3,1
150098,Tribunal Regional Federal 29,Médio,2022-02-01,408.69,5,3,2,198.02,2,3
150098,Tribunal Regional Federal 29,Médio,2022-03-01,1565.26,7,2,2,180.04,3,2
150098,Tribunal Regional Federal 29,Médio,2022-04-01,1652.97,6,1,1,164.0,2,3
150098,Tribunal Regional Federal 29,Médio,2022-05-01,2668.19,7,3,0,176.44,1,2
150098,Tribunal Regional Federal 29,Médio,2022-06-01,1687.45,4,6,2,192.44,3,1
150098,Tribunal Regional Federal 29,Médio,2022-07-01,412.41,2,0,0,143.62,6,3
150098,Tribunal Regional Federal 29,Médio,2022-08-01,412.73,6,4,0,163.89,0,6
150098,Tribunal Regional Federal 29,Médio,2022-09-01,520.71,4,6,0,196.44,4,0
150098,Tribunal Regional Federal 29,Médio,2022-10-01,3446.77,12,4,2,184.92,6,4
150098,Tribunal Regional Federal 29,Médio,2022-11-01,1449.72,10,1,2,133.38,4,6
150098,Tribunal Regional Federal 29,Médio,2022-12-01,2068.04,7,3,1,145.34,1,4
150098,Tribunal Regional Federal 29,Médio,2023-01-01,651.62,5,4,1,200.75,3,1
150098,Tribunal Regional Federal 29,Médio,2023-02-01,204.91,4,4,3,189.67,4,3
150098,Tribunal Regional Federal 29,Médio,2023-03-01,1313.1,5,3,1,160.03,4,4
150098,Tribunal Regional Federal 29,Médio,2023-04-01,1641.63,4,1,1,160.24,3,4
150098,Tribunal Regional Federal 29,Médio,2023-05-01,888.96,4,3,0,162.13,1,3
150098,Tribunal Regional Federal 29,Médio,2023-06-01,905.96,6,12,3,249.8,3,1
150098,Tribunal Regional Federal 29,Médio,2023-07-01,1993.52,6,5,0,187.52,12,3
150098,Tribunal Regional Federal 29,Médio,2023-08-01,2764.96,7,1,1,162.85,5,12
150098,Tribunal Regional Federal 29,Médio,2023-09-01,3332.94,8,7,2,224.87,1,5
150098,Tribunal Regional Federal 29,Médio,2023-10-01,3046.94,10,1,3,172.29,7,1
150098,Tribunal Regional Federal 29,Médio,2023-11-01,3860.56,14,3,2,160.83,1,7
150098,Tribunal Regional Federal 29,Médio,2023-12-01,2697.98,10,4,1,152.82,3,1
150098,Tribunal Regional Federal 29,Médio,2024-01-01,2852.15,7,3,1,169.05,4,3
150098,Tribunal Regional Federal 29,Médio,2024-02-01,1853.48,6,3,1,194.91,3,4
150098,Tribunal Regional Federal 29,Médio,2024-03-01,1218.4,6,2,1,155.81,3,3
150098,Tribunal Regional Federal 29,Médio,2024-04-01,1083.78,4,3,1,168.15,2,3
150098,Tribunal Regional Federal 29,Médio,2024-05-01,2102.23,5,6,0,192.8,3,2
150098,Tribunal Regional Federal 29,Médio,2024-06-01,984.35,6,12,2,253.97,6,3
150098,Tribunal Regional Federal 29,Médio,2024-07-01,1255.23,3,3,0,172.83,12,6
150098,Tribunal Regional Federal 29,Médio,2024-08-01,222.21,1,5,0,192.91,3,12
150098,Tribunal Regional Federal 29,Médio,2024-09-01,258.53,4,10,1,234.99,5,3
150098,Tribunal Regional Federal 29,Médio,2024-10-01,3613.19,9,10,4,239.68,10,5
150098,Tribunal Regional Federal 29,Médio,2024-11-01,2956.51,9,5,0,152.32,10,10
150098,Tribunal Regional Federal 29,Médio,2024-12-01,1607.87,5,3,1,157.17,5,10
150098,Tribunal Regional Federal 29,Médio,2025-01-01,1748.97,7,3,1,207.17,3,5
150098,Tribunal Regional Federal 29,Médio,2025-02-01,632.75,6,7,0,215.02,3,3
150098,Tribunal Regional Federal 29,Médio,2025-03-01,2679.95,9,3,1,174.85,7,3
150098,Tribunal Regional Federal 29,Médio,2025-04-01,1789.05,4,8,2,215.25,3,7
150098,Tribunal Regional Federal 29,Médio,2025-05-01,899.98,4,6,0,199.75,8,3
150098,Tribunal Regional Federal 29,Médio,2025-06-01,1293.48,4,7,1,214.52,6,8
150098,Tribunal Regional Federal 29,Médio,2025-07-01,1745.15,6,7,2,216.82,7,6
150098,Tribunal Regional Federal 29,Médio,2025-08-01,1947.09,5,5,0,180.72,7,7
150098,Tribunal Regional Federal 29,Médio,2025-09-01,603.11,8,8,0,208.31,5,7
150098,Tribunal Regional Federal 29,Médio,2025-10-01,895.11,10,3,0,170.05,8,5
150098,Tribunal Regional Federal 29,Médio,2025-11-01,3388.95,8,5,1,169.11,3,8
150098,Tribunal Regional Federal 29,Médio,2025-12-01,1505.0,6,8,2,208.48,5,3
150099,Tribunal Regional Federal 30,Médio,2021-01-01,1537.22,5,2,2,182.84,3,3
150099,Tribunal Regional Federal 30,Médio,2021-02-01,576.41,6,0,1,171.3,2,3
150099,Tribunal Regional Federal 30,Médio,2021-03-01,1519.92,5,1,2,153.08,0,2
150099,Tribunal Regional Federal 30,Médio,2021-04-01,530.84,9,2,2,166.46,1,0
